beneficiary_id,query_country_code,query_country,query_type,query_state,query_region,query_county,query_city,query_postal_code,query_address,result_country,result_region,result_county,result_city,result_postal_code,result_street,result_number,result_full_address,result_lat,result_long,geocoded,lau
el car s.r.l,RO,Romania,project,,,,,,,Romania,Județul Bistrița-Năsăud,Municipiul Bistrița,Bistrița,420006,Strada Bistriței,,"NR. 256, Strada Bistriței, Bistrița 420006, Romania",47.11358500000001,24.46252,True,32394
elcom international s.r.l.,RO,Romania,project,,,,,,,Romania,Județul Bistrița-Năsăud,Municipiul Bistrița,Bistrița,420050,Strada Crinilor,2,"Strada Crinilor 2, Bistrița 420050, Romania",47.13806689999999,24.49808479999999,True,32394
imobil dan srl,RO,Romania,project,,,,,,,Romania,Județul Bistrița-Năsăud,Municipiul Bistrița,,,,,"Cart. Unirea, 95, Bistrita, Bistrita-Nasaud, 420005, Romania",47.1596977,24.535364,True,32394
lordinu s.r.l.,RO,Romania,project,,,,,,,Romania,Județul Bistrița-Năsăud,Municipiul Bistrița,Bistrița,420006,Strada Mărăşti,9,"Strada Mărăşti 9, Bistrița 420006, Romania",47.1239285,24.4842875,True,32394
brio fresh s.r.l.,RO,Romania,project,,,,,,,Romania,Județul Bistrița-Năsăud,Municipiul Bistrița,Bistrița,420129,Drumul Cetății,2J,"Drumul Cetății 2J, Bistrița 420129, Romania",47.144839,24.487066,True,32394
centrul crestin de reintegrare sociala onisim,RO,Romania,project,,,,,,,Romania,Județul Bistrița-Năsăud,Municipiul Bistrița,Bistrița,,Strada Compozitorilor,6d,"Strada Compozitorilor 6d, Bistrița, Romania",47.12369469999999,24.4672298,True,32394
filadelfia s.r.l.,RO,Romania,project,,,,,,,Romania,Județul Bistrița-Năsăud,Municipiul Bistrița,Bistrița,,,,"Bd. Decebal, 17, Bistrita, Bistrita-Nasaud, 420070, Bistrița, Romania",47.13499999999999,24.4906,True,32394
comuna negrilesti reprezentata prin consiliul local,RO,Romania,project,,,,,,,Romania,Județul Bistrița-Năsăud,Comuna Negrilești,Negrilești,427068,DC37,,"Str. Principala, Com. Negrilesti, Bistrita-Nasaud, DC37, Negrilești 427068, Romania",47.2707242,24.0497704,True,179659
comuna caseiu,RO,Romania,project,,,,,,,Romania,Cluj County,Caseiu,Cășeiu,,,,"Cășeiu, Romania",47.183333,23.85,True,56666
megatitan srl,RO,Romania,project,,,,,,,Romania,Județul Bistrița-Năsăud,Orașul Beclean,Beclean,425100,Strada Someșului,31,"nr., Strada Someșului 31, Beclean 425100, Romania",47.17960799999999,24.170831,True,32483
sc megatitan srl,RO,Romania,project,,,,,,,Romania,Județul Bistrița-Năsăud,Orașul Beclean,Beclean,425100,Strada Someșului,31,"nr., Strada Someșului 31, Beclean 425100, Romania",47.17960799999999,24.170831,True,32483
sc metrem beclean srl,RO,Romania,project,,,,,,,Romania,Județul Bistrița-Năsăud,Orașul Beclean,Beclean,425100,Strada Liviu Rebreanu,37,"Strada Liviu Rebreanu 37, Beclean 425100, Romania",47.17595430000001,24.177747,True,32483
megatitan s.r.l.,RO,Romania,project,,,,,,,Romania,Județul Bistrița-Năsăud,Orașul Beclean,Beclean,425100,Strada Someșului,31,"nr., Strada Someșului 31, Beclean 425100, Romania",47.17960799999999,24.170831,True,32483
sc ara srl,RO,Romania,project,,,,,,,Romania,Județul Bihor,Orașul Valea lui Mihai,Valea lui Mihai,415700,,,"Cal. Revolutiei, 82, Valea lui Mihai, Bihor, 415700, Valea lui Mihai 415700, Romania",47.5134796,22.1490387,True,32027
colegiul emil negrutiu,RO,Romania,project,,,,,,,Romania,Județul Cluj,Municipiul Turda,Turda,,Strada Agriculturii,35,"Strada Agriculturii 35, Turda, Romania",46.5809988,23.7861995,True,55259
s.c. isrom impex s.r.l. oradea,RO,Romania,project,,,,,,,Romania,Județul Bihor,Municipiul Oradea,Oradea,,,,"Str. Vladimirescu Tudor, 56B, Oradea, Bihor, 410203, Oradea, Romania",47.05969,21.92157,True,26564
nexia consulting s.r.l.,RO,Romania,project,,,,,,,Romania,Județul Bihor,Municipiul Oradea,Oradea,,,,"Str. Barnutiu Simion, 30, Oradea, Bihor, 410204, Oradea, Romania",47.0588,21.91939,True,26564
nm electro s.r.l.,RO,Romania,project,,,,,,,Romania,Bihor County,Oradea,Oradea,,,,"Velența, Oradea, Romania",47.04464429999999,21.9613571,True,26564
s.c. sapient srl-oradea,RO,Romania,project,,,,,,,Romania,Județul Bihor,Municipiul Oradea,"Oradea, Bihor",410562,Calea Clujului,144-148,"Calea Clujului 144-148, Oradea, Bihor 410562, Romania",47.0465731,21.9625774,True,26564
pelican impex s.r.l.,RO,Romania,project,,,,,,,Romania,Județul Bihor,Municipiul Oradea,Oradea,410450,Strada Corneliu Coposu,2,"Strada Corneliu Coposu 2, Oradea 410450, Romania",47.0759382,21.9162405,True,26564
florida comimex srl,RO,Romania,project,,,,,,,Romania,Județul Bihor,Municipiul Oradea,Oradea,,Strada Santăului,,"Strada Santăului, Oradea, Romania",47.107593,21.889379,True,26564
municipiul oradea,RO,Romania,project,,,,,,,Romania,Bihor County,Oradea,Oradea,,,,"Oradea, Romania",47.0465005,21.91894379999999,True,26564
hyper line consult,RO,Romania,project,,,,,,,Romania,Județul Bihor,Municipiul Oradea,Oradea,410252,,,"Calea Alexandru cazaban nr.31, bl.Z7, spatiu parter, Oradea 410252, Romania",47.065228,21.910141,True,26564
competitiv s.r.l.,RO,Romania,project,,,,,,,Romania,Județul Bihor,Municipiul Oradea,Oradea,,,,"Str. Barnutiu Simion, 12, Oradea, Bihor, 410204, Oradea, Romania",47.05819,21.92065999999999,True,26564
madrugada com srl,RO,Romania,project,,,,,,,Romania,Județul Bihor,Municipiul Oradea,Oradea,410542,Strada Atelierelor,14,"Strada Atelierelor 14, Oradea 410542, Romania",47.0375378,21.9334105,True,26564
manoprinting system s.r.l.,RO,Romania,project,,,,,,,Romania,Județul Bihor,Municipiul Oradea,Oradea,,,,"Str. Barnutiu Simion, 19, Oradea, Bihor, 410204, Oradea, Romania",47.05819,21.92065999999999,True,26564
emantes consulting s.r.l.,RO,Romania,project,,,,,,,Romania,Județul Bihor,Municipiul Oradea,Oradea,,,,"Str. Pescarusului, 14, Oradea, Bihor, 410147, Oradea, Romania",47.06692,21.93715,True,26564
emsil techtrans srl,RO,Romania,project,,,,,,,Romania,Județul Bihor,Municipiul Oradea,Oradea,,Strada Fabricilor,2,"Strada Fabricilor 2, Oradea, Romania",47.08435399999999,21.910128,True,26564
faist mekatronic srl,RO,Romania,project,,,,,,,Romania,Județul Bihor,Municipiul Oradea,Oradea,410605,Calea Borșului,32/I,"Calea Borșului 32/I, Oradea 410605, Romania",47.08622990000001,21.8766928,True,26564
gros metal srl,RO,Romania,project,,,,,,,Romania,Județul Bihor,Municipiul Oradea,Oradea,410144,Strada Matei Corvin,102,"Strada Matei Corvin 102, Oradea 410144, Romania",47.09585999999999,21.901691,True,26564
casa de cultura a sindicatelor oradea,RO,Romania,project,,,,,,,Romania,Județul Bihor,Municipiul Oradea,Oradea,,Parcul 1 Decembrie,,"Parcul 1 Decembrie, Oradea, Romania",47.0527967,21.9368488,True,26564
aeroport oradea,RO,Romania,project,,,,,,,Romania,Județul Bihor,Municipiul Oradea,Oradea,,Calea Aradului,80,"Calea Aradului 80, Oradea, Romania",47.025664,21.90269,True,26564
autobara&co,RO,Romania,project,,,,,,,Romania,Județul Bihor,Municipiul Oradea,Oradea,,Calea Borșului,22,"Calea Borșului 22, Oradea, Romania",47.080219,21.893482,True,26564
congips sa,RO,Romania,project,,,,,,,Romania,Județul Bihor,Municipiul Oradea,Oradea,,Strada Seleușului,22-24,"Strada Seleușului 22-24, Oradea, Romania",47.04726609999999,21.9572203,True,26564
cg & gc hitech solutions s.r.l.,RO,Romania,project,,,,,,,Romania,Județul Bihor,Municipiul Oradea,Oradea,410094,Strada Mihail Kogălniceanu,55,"Strada Mihail Kogălniceanu 55, Oradea 410094, Romania",47.0518007,21.923679,True,26564
crius s.r.l.,RO,Romania,project,,,,,,,Romania,Județul Bihor,Municipiul Oradea,Oradea,,Strada George Emil Palade,118-120,"Strada George Emil Palade 118-120, Oradea, Romania",47.043008,21.9121724,True,26564
cylex tehnologia informatiei international s.n.c.,RO,Romania,project,,,,,,,Romania,Județul Bihor,Municipiul Oradea,Oradea,410163,Strada Gheorghe Doja,12,"Strada Gheorghe Doja 12, Oradea 410163, Romania",47.05989,21.9412421,True,26564
deme macarale srl,RO,Romania,project,,,,,,,Romania,Județul Bihor,Municipiul Oradea,Oradea,,,,"Cal. Aradului, 5, Oradea, Bihor, 410223, Oradea, Romania",47.05343,21.92376,True,26564
florida comimex s.r.l.,RO,Romania,project,,,,,,,Romania,Județul Bihor,Municipiul Oradea,Oradea,,Strada Santăului,,"Strada Santăului, Oradea, Romania",47.107593,21.889379,True,26564
sc tulvan srl,RO,Romania,project,,,,,,,Romania,Județul Bihor,Municipiul Salonta,Salonta,415500,Strada Regele Ferdinand,1/A,"Strada Regele Ferdinand 1/A, Salonta 415500, Romania",46.803643,21.640963,True,26975
sc crisana pro construct sa,RO,Romania,project,,,,,,,Romania,Județul Bihor,Municipiul Salonta,Salonta,,,,"Str. Regele Ferdinand, 2, Salonta, Bihor, 415500, Salonta, Romania",46.80355,21.64095,True,26975
s.c. elesal s.r.l.,RO,Romania,project,,,,,,,Romania,Județul Bihor,Municipiul Salonta,Salonta,415500,Strada Batthyany Lajos,,"Strada Batthyany Lajos, Salonta 415500, Romania",46.79732509999999,21.6546347,True,26975
eternal beauty s.r.l.,RO,Romania,project,,,,,,,Romania,Județul Bihor,Municipiul Salonta,Salonta,415550,,,"Strada Iosif Vulcan Nr. 13, Salonta 415550, Romania",46.793733,21.664805,True,26975
comuna ion corvin,RO,Romania,project,,,,,,,Romania,Constanța County,Ion Corvin,Ion Corvin,907150,,,"Ion Corvin 907150, Romania",44.1121465,27.8061978,True,61951
sc baita bihor sa,RO,Romania,project,,,,,,,Romania,Județul Bihor,Orașul Ștei,Ștei,415600,Strada Cuza Vodă,9,"Strada Cuza Vodă 9, Ștei 415600, Romania",46.53508,22.45694,True,26840
"""sa sprijinim elevii sa invete experimentand"" - program pentru pregatirea elevilor si dobandirea competentelor cheie care sa le asigure succesul scolar si participarea viitoare pe piata muncii",RO,Romania,project,,,,,,,,,,,,,,,,,True,
",,de la mic la mare catre mediul antreprenorial''",RO,Romania,project,,,,,,,,,,,,,,,,,True,
as computer craiova s.r.l.,RO,Romania,project,,,,,,,Romania,Județul Dolj,Municipiul Craiova,Craiova,200515,Calea București,50,"Bloc A5, Scara 2, Apartament 1, Calea București 50, Craiova 200515, Romania",44.31621959999999,23.8182931,True,69900
ascendia design s.r.l.,RO,Romania,project,,,,,,,Romania,Municipiul București,Municipiul București,București,021571,,,"Lotus Offices, 4th floor, Strada Avrig nr. 12, București 021571, Romania",44.4471965,26.1286717,True,179132
ascendis team srl,RO,Romania,project,,,,,,,Romania,Municipiul București,Municipiul București,București,077190,Bulevardul Ion Ionescu de la Brad,2,"Bulevardul Ion Ionescu de la Brad 2, București 077190, Romania",44.4954137,26.0781761,True,179132
sc mixtasphalt srl,RO,Romania,project,,,,,,,Romania,Județul Brașov,Comuna Cristian,Cristian,507055,Aleea Schaeffler,3,"Aleea Schaeffler 3, Cristian 507055, Romania",45.6406915,25.5116916,True,40900
sc medanamin srl,RO,Romania,project,,,,,,,Romania,Județul Brașov,Comuna Cristian,Cristian,507055,Aleea Schaeffler,3,"Aleea Schaeffler 3, Cristian 507055, Romania",45.6406915,25.5116916,True,40900
sc maromssi srl,RO,Romania,project,,,,,,,Romania,Județul Brașov,Comuna Cristian,Cristian,507055,Aleea Schaeffler,3,"Aleea Schaeffler 3, Cristian 507055, Romania",45.6406915,25.5116916,True,40900
sc idacas srl,RO,Romania,project,,,,,,,Romania,Județul Brașov,Comuna Cristian,Cristian,507055,Aleea Schaeffler,3,"Aleea Schaeffler 3, Cristian 507055, Romania",45.6406915,25.5116916,True,40900
sc horginter srl,RO,Romania,project,,,,,,,Romania,Județul Brașov,Comuna Cristian,Cristian,507055,Aleea Schaeffler,3,"Aleea Schaeffler 3, Cristian 507055, Romania",45.6406915,25.5116916,True,40900
sc giftrans srl,RO,Romania,project,,,,,,,Romania,Județul Brașov,Comuna Cristian,Cristian,507055,Aleea Schaeffler,3,"Aleea Schaeffler 3, Cristian 507055, Romania",45.6406915,25.5116916,True,40900
sc luprod srl,RO,Romania,project,,,,,,,Romania,Județul Brașov,Comuna Cristian,Cristian,507055,Aleea Schaeffler,3,"Aleea Schaeffler 3, Cristian 507055, Romania",45.6406915,25.5116916,True,40900
sc lorenmar srl,RO,Romania,project,,,,,,,Romania,Județul Brașov,Comuna Cristian,Cristian,507055,Aleea Schaeffler,3,"Aleea Schaeffler 3, Cristian 507055, Romania",45.6406915,25.5116916,True,40900
sc lodzsa srl,RO,Romania,project,,,,,,,Romania,Județul Brașov,Comuna Cristian,Cristian,507055,Aleea Schaeffler,3,"Aleea Schaeffler 3, Cristian 507055, Romania",45.6406915,25.5116916,True,40900
sc flowood srl,RO,Romania,project,,,,,,,Romania,Județul Brașov,Comuna Cristian,Cristian,507055,Aleea Schaeffler,3,"Aleea Schaeffler 3, Cristian 507055, Romania",45.6406915,25.5116916,True,40900
sc eurorexpres srl,RO,Romania,project,,,,,,,Romania,Județul Brașov,Comuna Cristian,Cristian,507055,Aleea Schaeffler,3,"Aleea Schaeffler 3, Cristian 507055, Romania",45.6406915,25.5116916,True,40900
sc euroinfolearn srl,RO,Romania,project,,,,,,,Romania,Județul Brașov,Comuna Cristian,Cristian,507055,Aleea Schaeffler,3,"Aleea Schaeffler 3, Cristian 507055, Romania",45.6406915,25.5116916,True,40900
sc durnea srl,RO,Romania,project,,,,,,,Romania,Județul Brașov,Comuna Cristian,Cristian,507055,Aleea Schaeffler,3,"Aleea Schaeffler 3, Cristian 507055, Romania",45.6406915,25.5116916,True,40900
sc agrewest srl,RO,Romania,project,,,,,,,Romania,Județul Brașov,Comuna Cristian,Cristian,507055,Aleea Schaeffler,3,"Aleea Schaeffler 3, Cristian 507055, Romania",45.6406915,25.5116916,True,40900
sc aateq srl,RO,Romania,project,,,,,,,Romania,Județul Brașov,Comuna Cristian,,507055,E574,,"E574, 507055, Romania",45.6422806,25.5078586,True,40900
sc andcor srl,RO,Romania,project,,,,,,,Romania,Județul Brașov,Comuna Cristian,Cristian,507055,Aleea Schaeffler,3,"Aleea Schaeffler 3, Cristian 507055, Romania",45.6406915,25.5116916,True,40900
s.c. sferamun s.r.l.,RO,Romania,project,,,,,,,Romania,Județul Brașov,Comuna Cristian,Cristian,507055,Aleea Schaeffler,3,"Aleea Schaeffler 3, Cristian 507055, Romania",45.6406915,25.5116916,True,40900
sc vitcom srl,RO,Romania,project,,,,,,,Romania,Județul Brașov,Comuna Cristian,Cristian,507055,Aleea Schaeffler,3,"Aleea Schaeffler 3, Cristian 507055, Romania",45.6406915,25.5116916,True,40900
sc vetroglass srl,RO,Romania,project,,,,,,,Romania,Județul Brașov,Comuna Cristian,Cristian,507055,Aleea Schaeffler,3,"Aleea Schaeffler 3, Cristian 507055, Romania",45.6406915,25.5116916,True,40900
sc valger srl,RO,Romania,project,,,,,,,Romania,Județul Brașov,Comuna Cristian,Cristian,507055,Aleea Schaeffler,3,"Aleea Schaeffler 3, Cristian 507055, Romania",45.6406915,25.5116916,True,40900
sc terwa romania srl,RO,Romania,project,,,,,,,Romania,Brașov County,Cristian,Cristian,507055,,,"Cristian 507055, Romania",45.646703,25.5007808,True,40900
sc stin com srl,RO,Romania,project,,,,,,,Romania,Județul Brașov,Comuna Cristian,Cristian,507055,Aleea Schaeffler,3,"Aleea Schaeffler 3, Cristian 507055, Romania",45.6406915,25.5116916,True,40900
sc savirod srl,RO,Romania,project,,,,,,,Romania,Județul Brașov,Comuna Cristian,Cristian,507055,Aleea Schaeffler,3,"Aleea Schaeffler 3, Cristian 507055, Romania",45.6406915,25.5116916,True,40900
sc mavirom srl,RO,Romania,project,,,,,,,Romania,Județul Brașov,Comuna Cristian,Cristian,507055,Aleea Schaeffler,3,"Aleea Schaeffler 3, Cristian 507055, Romania",45.6406915,25.5116916,True,40900
sc trazmar srl,RO,Romania,project,,,,,,,Romania,Județul Brașov,Comuna Cristian,Cristian,507055,Aleea Schaeffler,3,"Aleea Schaeffler 3, Cristian 507055, Romania",45.6406915,25.5116916,True,40900
terwa romania srl,RO,Romania,project,,,,,,,Romania,Brașov County,Cristian,Cristian,507055,,,"Cristian 507055, Romania",45.646703,25.5007808,True,40900
uat comuna cincu,RO,Romania,project,,,,,,,Romania,Județul Brașov,Comuna Cincu,Cincu,507045,,,"Strada Pieței 254, Cincu 507045, Romania",45.9159846,24.80356,True,40820
s.c tehmin-brasov s.r.l,RO,Romania,project,,,,,,,Romania,Județul Brașov,Comuna Bod,"Loc. Bod, jud. Brasov",507015,,,"str.Tudor Vladimirescu, nr.47, Loc. Bod, jud. Brasov 507015, Romania",45.7706927,25.6465452,True,40606
"consiliul local beclean, judetul brasov",RO,Romania,project,,,,,,,Romania,Județul Brașov,Comuna Beclean,Beclean,507010,,,"Strada Principală 196, Beclean 507010, Romania",45.8314456,24.9230342,True,40544
comuna apata,RO,Romania,project,,,,,,,Romania,Brașov County,Apata,Apața,507005,,,"Apața 507005, Romania",45.9495023,25.5306954,True,40526
consiliul local zarnesti,RO,Romania,project,,,,,,,Romania,Județul Brașov,Orașul Zărnești,Zărnești,505800,Strada Mitropolit Ion Mețianu,1,"Strada Mitropolit Ion Mețianu 1, Zărnești 505800, Romania",45.5609352,25.3164429,True,40492
arcer s.r.l.,RO,Romania,project,,,,,,,Romania,Județul Maramureș,Municipiul Sighetu Marmației,Sighetu Marmației,435500,Strada Popa Lupu,90,"Strada Popa Lupu 90, Sighetu Marmației 435500, Romania",47.9349912,23.9060997,True,106559
sc adiss sa,RO,Romania,project,,,,,,,Romania,Județul Maramureș,Orașul Tăuții - Măgherăuș,Tăuții-Măgherăuș,437345,Strada 66,16,"Strada 66 16, Tăuții-Măgherăuș 437345, Romania",47.6620275,23.4720817,True,106461
s.c. delta engineering automation s.r.l.,RO,Romania,project,,,,,,,Romania,Județul Maramureș,Orașul Tăuții - Măgherăuș,Tautii Magheraus,437349,,,"Str. 133, Nr.1, Merisor, Tautii Magheraus 437349, Romania",47.6672599,23.4270732,True,106461
flexibil srl,RO,Romania,project,,,,,,,Romania,Județul Maramureș,Comuna Recea,Baia Mare,437229,,,"Str. Sub Dura Nr.3 , Sasar, Baia Mare 437229, Romania",47.65313099999999,23.498725,True,106407
sc flexibil srl,RO,Romania,project,,,,,,,Romania,Județul Maramureș,Comuna Recea,Baia Mare,437229,,,"Str. Sub Dura Nr.3 , Sasar, Baia Mare 437229, Romania",47.65313099999999,23.498725,True,106407
s.c. mob serv impex s.r.l.,RO,Romania,project,,,,,,,Romania,Maramureș County,Baia Mare,Baia Mare,,,,"Baia Mare, Romania",47.63529150000001,23.5235945,True,106407
sc ima.ro srl,RO,Romania,project,,,,,,,Romania,Județul Maramureș,Municipiul Baia Mare,Baia Mare,,Bulevardul Unirii,41D,"Bulevardul Unirii 41D, Baia Mare, Romania",47.6353975,23.5711822,True,106363
"colegiul tehnic ""anghel saligny"" baia mare",RO,Romania,project,,,,,,,Romania,Județul Maramureș,Municipiul Baia Mare,Baia Mare,,Strada Progresului,43,"Strada Progresului 43, Baia Mare, Romania",47.65188219999999,23.572142,True,106318
ceconii srl,RO,Romania,project,,,,,,,Romania,Județul Maramureș,Municipiul Baia Mare,Baia Mare,,Strada Europa,34,"Strada Europa 34, Baia Mare, Romania",47.634981,23.525644,True,106318
asociatia profesionala neguvernamentala de asistenta sociala assoc,RO,Romania,project,,,,,,,Romania,Județul Maramureș,Municipiul Baia Mare,Baia Mare,430204,,,"Strada Rachetei, nr.3, Baia Mare 430204, Romania",47.6465061,23.5696203,True,106318
asociatia centrul de cercetare si formare a universitatii de nord baia mare,RO,Romania,project,,,,,,,Romania,Județul Maramureș,Municipiul Baia Mare,Baia Mare,430122,Str. Victoriei,76,"Str. Victoriei 76, Baia Mare 430122, Romania",47.6598579,23.5649508,True,106318
north detectives s.r.l.,RO,Romania,project,,,,,,,Romania,Județul Maramureș,Municipiul Baia Mare,Baia Mare,,Strada Industriei,6,"Strada Industriei 6, Baia Mare, Romania",47.66258999999999,23.58851,True,106318
medica m3 comexim s.r.l.,RO,Romania,project,,,,,,,Romania,Județul Maramureș,Municipiul Baia Mare,Baia Mare,,,,"Str. Bilascu Gheorghe, 10, Baia Mare, Maramures, Baia Mare, Romania",47.65643,23.56176,True,106318
sc nord quality consulting srl,RO,Romania,project,,,,,,,Romania,Județul Maramureș,Municipiul Baia Mare,Baia Mare,,Strada Iuliu Maniu,,"Strada Iuliu Maniu, Baia Mare, Romania",47.662834,23.56428979999999,True,106318
sc holisun srl,RO,Romania,project,,,,,,,Romania,Județul Maramureș,Municipiul Baia Mare,Baia Mare,,Strada,,"Carbunari Nr. 8,, Strada, Baia Mare, Romania",47.6345063,23.5954214,True,106318
sc electronet srl,RO,Romania,project,,,,,,,Romania,Județul Maramureș,Municipiul Baia Mare,Baia Mare,,Strada Vasile Lucaciu,163,"Strada Vasile Lucaciu 163, Baia Mare, Romania",47.662892,23.603319,True,106318
sc electro sistem srl,RO,Romania,project,,,,,,,Romania,Județul Maramureș,Municipiul Baia Mare,Baia Mare,430406,Strada 8 Martie,4B,"Strada 8 Martie 4B, Baia Mare 430406, Romania",47.66662700000001,23.614125,True,106318
sc c.d.p. aris sa,RO,Romania,project,,,,,,,Romania,Județul Maramureș,Municipiul Baia Mare,Baia Mare,,Strada Culturii,4,"Strada Culturii 4, Baia Mare, Romania",47.6553393,23.5716969,True,106318
sc bdm grup invest srl,RO,Romania,project,,,,,,,Romania,Județul Maramureș,Municipiul Baia Mare,Baia Mare,,Strada Mărgeanului,9,"Strada Mărgeanului 9, Baia Mare, Romania",47.6442631,23.5372638,True,106318
sc atena-lux srl,RO,Romania,project,,,,,,,Romania,Județul Maramureș,Municipiul Baia Mare,Baia Mare,430211,Bulevardul Traian,1,"Bulevardul Traian 1, Baia Mare 430211, Romania",47.6651,23.59809,True,106318
sc ceconii srl,RO,Romania,project,,,,,,,Romania,Județul Maramureș,Municipiul Baia Mare,Baia Mare,,Strada Europa,34,"Strada Europa 34, Baia Mare, Romania",47.634981,23.525644,True,106318
s.c. scream s.r.l. baia mare,RO,Romania,project,,,,,,,Romania,Județul Maramureș,Municipiul Baia Mare,Baia Mare,,Strada Gheorghe Bilașcu,6,"Strada Gheorghe Bilașcu 6, Baia Mare, Romania",47.665372,23.57471799999999,True,106318
universitatea de nord din baia mare,RO,Romania,project,,,,,,,Romania,Județul Maramureș,Municipiul Baia Mare,Baia Mare,430122,Str. Victoriei,76,"Str. Victoriei 76, Baia Mare 430122, Romania",47.6598579,23.5649508,True,106318
silk contact s.r.l.,RO,Romania,project,,,,,,,Romania,Județul Maramureș,Municipiul Baia Mare,Baia Mare,,Bulevardul Independenței,63,"Bulevardul Independenței 63, Baia Mare, Romania",47.660022,23.507534,True,106318
serviciul public asistenta sociala baia mare,RO,Romania,project,,,,,,,Romania,Județul Maramureș,Municipiul Baia Mare,Baia Mare,,Strada Dacia,1,"Strada Dacia 1, Baia Mare, Romania",47.66100300000001,23.581296,True,106318
stur srl,RO,Romania,project,,,,,,,Romania,Județul Maramureș,Municipiul Baia Mare,Blidari,,,,"Blidari, Baia Mare, Blidari, Romania",47.7790772,23.6124393,True,106318
universitatea de nord din baiamare,RO,Romania,project,,,,,,,Romania,Județul Maramureș,Municipiul Baia Mare,Baia Mare,430122,Str. Victoriei,76,"Str. Victoriei 76, Baia Mare 430122, Romania",47.6598579,23.5649508,True,106318
sc silk contact srl,RO,Romania,project,,,,,,,Romania,Județul Maramureș,Municipiul Baia Mare,Baia Mare,,Bulevardul Independenței,63,"Bulevardul Independenței 63, Baia Mare, Romania",47.660022,23.507534,True,106318
sc silvarom vest srl,RO,Romania,project,,,,,,,Romania,Județul Maramureș,Municipiul Baia Mare,Baia Mare,430071,Bulevardul Independenței,64,"Bulevardul Independenței 64, Baia Mare 430071, Romania",47.6534166,23.5194214,True,106318
sc stur srl,RO,Romania,project,,,,,,,Romania,Județul Maramureș,Municipiul Baia Mare,Blidari,,,,"Blidari, Baia Mare, Blidari, Romania",47.7790772,23.6124393,True,106318
sc work and fashion srl,RO,Romania,project,,,,,,,Romania,Județul Maramureș,Municipiul Baia Mare,Baia Mare,,,,"Str. Victoriei, 240, Baia Mare, Maramures, Baia Mare, Romania",47.65919,23.56214,True,106318
scream s.r.l.,RO,Romania,project,,,,,,,Romania,Județul Maramureș,Municipiul Baia Mare,Baia Mare,,Strada Gheorghe Bilașcu,6,"Strada Gheorghe Bilașcu 6, Baia Mare, Romania",47.665372,23.57471799999999,True,106318
sc aviva srl,RO,Romania,project,,,,,,,Romania,Județul Maramureș,Municipiul Baia Mare,Baia Mare,,,,"Str. Transilvaniei, 5, Baia Mare, Maramures, 430253, Baia Mare, Romania",47.65155,23.56693,True,106318
sc debitare srl,RO,Romania,project,,,,,,,Romania,Județul Maramureș,Municipiul Baia Mare,Baia Mare,430402,Strada Vasile Lucaciu,160,"Strada Vasile Lucaciu 160, Baia Mare 430402, Romania",47.6603094,23.601331,True,106318
sc educons srl,RO,Romania,project,,,,,,,Romania,Județul Maramureș,Municipiul Baia Mare,Baia Mare,,,,"Bd. Unirii, 16, Baia Mare, Maramures, 430232, Baia Mare, Romania",47.64982999999999,23.57070999999999,True,106318
sc electric srl,RO,Romania,project,,,,,,,Romania,Județul Maramureș,Municipiul Baia Mare,Baia Mare,430015,Strada Fabricii,7,"Strada Fabricii 7, Baia Mare 430015, Romania",47.638104,23.54287,True,106318
sc rogepa srl,RO,Romania,project,,,,,,,Romania,Județul Maramureș,Municipiul Baia Mare,Baia Mare,430232,,,"Bd. Unirii nr.16, camera 20,, Baia Mare 430232, Romania",47.648954,23.570898,True,106318
sc oviplast srl,RO,Romania,project,,,,,,,Romania,Județul Maramureș,Municipiul Baia Mare,Baia Mare,,Strada Electrolizei,1D,"Strada Electrolizei 1D, Baia Mare, Romania",47.6616799,23.597434,True,106318
sc ramira sa,RO,Romania,project,,,,,,,Romania,Județul Maramureș,Municipiul Baia Mare,Baia Mare,,Strada Vasile Lucaciu,,"Strada Vasile Lucaciu, Baia Mare, Romania",47.66176540000001,23.6011395,True,106318
sc remir forest srl,RO,Romania,project,,,,,,,Romania,Județul Maramureș,Municipiul Baia Mare,Baia Mare,,,,"Str. Republicii, 41, Baia Mare, Maramures, Baia Mare, Romania",47.64562,23.5689301,True,106318
sc construrom sa,RO,Romania,project,,,,,,,Romania,Județul Maramureș,Municipiul Baia Mare,Baia Mare,,,,"Str. Minerilor, 16, Baia Mare, Maramures, 430322, Baia Mare, Romania",47.66301000000001,23.58295,True,106318
sc laleli impex srl,RO,Romania,project,,,,,,,Romania,Județul Maramureș,Municipiul Baia Mare,Baia Mare,,Strada Arieșului,18,"Strada Arieșului 18, Baia Mare, Romania",47.64763899999999,23.5985891,True,106318
s.c. f.d.e.e. electrica distributie transilvania nord s.a.,RO,Romania,project,,,,,,,Romania,Județul Maramureș,Municipiul Baia Mare,Baia Mare,,,,"Str. Victoriei, 64, Baia Mare, Maramures, Baia Mare, Romania",47.6601559,23.5676694,True,106318
sc m3 izoglass srl,RO,Romania,project,,,,,,,Romania,Județul Maramureș,Municipiul Baia Mare,Baia Mare,430014,Strada Mărgeanului,2A,"Strada Mărgeanului 2A, Baia Mare 430014, Romania",47.6437626,23.53400359999999,True,106318
