Date,Price,Open,High,Low,Change %
"Dec 20, 2011",1.1974,1.1923,1.1995,1.1913,0.39%
"Dec 19, 2011",1.1927,1.1913,1.194,1.1876,0.15%
"Dec 16, 2011",1.1909,1.1912,1.1936,1.1882,-0.07%
"Dec 15, 2011",1.1917,1.1912,1.1942,1.1865,0.03%
"Dec 14, 2011",1.1913,1.1877,1.1948,1.1864,0.29%
"Dec 13, 2011",1.1879,1.1812,1.1902,1.1786,0.53%
"Dec 12, 2011",1.1816,1.1693,1.1833,1.1685,0.94%
"Dec 09, 2011",1.1706,1.1712,1.1745,1.1674,-0.09%
"Dec 08, 2011",1.1717,1.1708,1.1774,1.1687,0.02%
"Dec 07, 2011",1.1715,1.1639,1.1751,1.1605,0.66%
"Dec 06, 2011",1.1638,1.1676,1.1715,1.1619,-0.33%
"Dec 05, 2011",1.1677,1.1632,1.1688,1.1615,0.29%
"Dec 02, 2011",1.1643,1.1649,1.1665,1.1589,-0.11%
"Dec 01, 2011",1.1656,1.1679,1.1686,1.1623,-0.18%
"Nov 30, 2011",1.1677,1.1712,1.1744,1.1637,-0.30%
"Nov 29, 2011",1.1712,1.1644,1.1728,1.1609,0.60%
"Nov 28, 2011",1.1642,1.1621,1.1673,1.1609,-0.25%
"Nov 25, 2011",1.1671,1.1606,1.1704,1.1596,0.54%
"Nov 24, 2011",1.1608,1.1632,1.1652,1.1593,-0.23%
"Nov 23, 2011",1.1635,1.157,1.1647,1.1558,0.53%
"Nov 22, 2011",1.1574,1.1589,1.1606,1.1536,-0.12%
"Nov 21, 2011",1.1588,1.1688,1.1692,1.1567,-0.87%
"Nov 18, 2011",1.169,1.1704,1.1742,1.1641,-0.12%
"Nov 17, 2011",1.1704,1.1684,1.1717,1.1654,0.15%
"Nov 16, 2011",1.1686,1.1686,1.174,1.1642,0.00%
"Nov 15, 2011",1.1686,1.1663,1.174,1.1657,0.15%
"Nov 14, 2011",1.1669,1.1644,1.169,1.1619,-0.16%
"Nov 11, 2011",1.1688,1.1711,1.1726,1.1641,-0.20%
"Nov 10, 2011",1.1711,1.1749,1.1787,1.168,-0.33%
"Nov 09, 2011",1.175,1.1632,1.1767,1.1623,1.06%
"Nov 08, 2011",1.1627,1.165,1.1692,1.1623,-0.25%
"Nov 07, 2011",1.1656,1.1613,1.1692,1.1608,0.30%
"Nov 04, 2011",1.1621,1.1605,1.1668,1.1551,-0.05%
"Nov 03, 2011",1.1627,1.1602,1.1681,1.1566,0.22%
"Nov 02, 2011",1.1601,1.1641,1.1679,1.1568,-0.36%
"Nov 01, 2011",1.1643,1.16,1.1702,1.1591,0.28%
"Oct 31, 2011",1.1611,1.1393,1.1636,1.1379,1.90%
"Oct 28, 2011",1.1394,1.1349,1.1398,1.1332,0.40%
"Oct 27, 2011",1.1349,1.1494,1.1509,1.132,-1.21%
"Oct 26, 2011",1.1488,1.1503,1.1532,1.1461,-0.15%
"Oct 25, 2011",1.1505,1.1476,1.1538,1.1457,0.18%
"Oct 24, 2011",1.1484,1.1498,1.1528,1.1455,0.03%
"Oct 21, 2011",1.1481,1.1463,1.1541,1.1445,0.17%
"Oct 20, 2011",1.1461,1.1463,1.1512,1.1399,-0.03%
"Oct 19, 2011",1.1465,1.1431,1.1477,1.1374,0.28%
"Oct 18, 2011",1.1433,1.1459,1.1509,1.1401,-0.20%
"Oct 17, 2011",1.1456,1.1391,1.1479,1.1363,0.48%
"Oct 14, 2011",1.1401,1.1441,1.147,1.1385,-0.36%
"Oct 13, 2011",1.1442,1.1423,1.1488,1.1383,0.18%
"Oct 12, 2011",1.1421,1.1421,1.1455,1.1375,-0.04%
"Oct 11, 2011",1.1425,1.1479,1.1512,1.1404,-0.48%
"Oct 10, 2011",1.148,1.161,1.1623,1.1448,-1.31%
"Oct 07, 2011",1.1632,1.149,1.1643,1.1484,1.20%
"Oct 06, 2011",1.1494,1.1583,1.1606,1.1453,-0.84%
"Oct 05, 2011",1.1591,1.1593,1.1637,1.1558,-0.04%
"Oct 04, 2011",1.1596,1.1703,1.172,1.1562,-0.99%
"Oct 03, 2011",1.1712,1.1674,1.1726,1.158,0.59%
"Sep 30, 2011",1.1643,1.1491,1.166,1.1473,1.31%
"Sep 29, 2011",1.1492,1.1507,1.1532,1.1457,-0.11%
"Sep 28, 2011",1.1505,1.1504,1.1534,1.1434,-0.02%
"Sep 27, 2011",1.1507,1.15,1.1534,1.1467,0.08%
"Sep 26, 2011",1.1498,1.1448,1.1562,1.1427,0.35%
"Sep 23, 2011",1.1458,1.1396,1.1482,1.1369,0.57%
"Sep 22, 2011",1.1393,1.1417,1.1487,1.1369,-0.22%
"Sep 21, 2011",1.1418,1.1488,1.1511,1.1364,-0.60%
"Sep 20, 2011",1.1487,1.1473,1.1527,1.1439,0.14%
"Sep 19, 2011",1.1471,1.1501,1.1536,1.1453,0.26%
"Sep 16, 2011",1.1441,1.1376,1.1484,1.1372,0.54%
