nuts1_name,nuts1_code,nuts2_name,nuts2_code,nuts3_name,nuts3_code,lau1_name,lau1_code,lau2_name,lau2_code,population,territory,density
Ostösterreich,AT1,Burgenland,AT11,Südburgenland,AT113,Südburgenland,AT113,Unterwart,AT113_10925,881,24.18,36.43
Ostösterreich,AT1,Burgenland,AT11,Südburgenland,AT113,Südburgenland,AT113,Weiden bei Rechnitz,AT113_10926,853,47.98,17.78
Ostösterreich,AT1,Burgenland,AT11,Südburgenland,AT113,Südburgenland,AT113,Wiesfleck,AT113_10927,1338,25.94,51.58
Ostösterreich,AT1,Burgenland,AT11,Südburgenland,AT113,Südburgenland,AT113,Wolfau,AT113_10928,1373,18.5,74.21
Ostösterreich,AT1,Burgenland,AT11,Südburgenland,AT113,Südburgenland,AT113,Neustift an der Lafnitz,AT113_10929,376,4.01,93.81
Ostösterreich,AT1,Burgenland,AT11,Südburgenland,AT113,Südburgenland,AT113,Jabing,AT113_10930,747,9.25,80.75
Ostösterreich,AT1,Burgenland,AT11,Südburgenland,AT113,Südburgenland,AT113,Badersdorf,AT113_10931,322,10.43,30.88
Ostösterreich,AT1,Burgenland,AT11,Südburgenland,AT113,Südburgenland,AT113,Schandorf,AT113_10932,356,13.29,26.79
Ostösterreich,AT1,Niederösterreich,AT12,Mostviertel-Eisenwurzen,AT121,Mostviertel-Eisenwurzen,AT121,Waidhofen an der Ybbs,AT121_30301,11717,155.64,75.28
Ostösterreich,AT1,Niederösterreich,AT12,Mostviertel-Eisenwurzen,AT121,Mostviertel-Eisenwurzen,AT121,Allhartsberg,AT121_30501,1700,25.99,65.41
Ostösterreich,AT1,Niederösterreich,AT12,Mostviertel-Eisenwurzen,AT121,Mostviertel-Eisenwurzen,AT121,Amstetten,AT121_30502,23452,63.37,370.07
Ostösterreich,AT1,Niederösterreich,AT12,Mostviertel-Eisenwurzen,AT121,Mostviertel-Eisenwurzen,AT121,Ardagger,AT121_30503,3323,57.31,57.99
Ostösterreich,AT1,Niederösterreich,AT12,Mostviertel-Eisenwurzen,AT121,Mostviertel-Eisenwurzen,AT121,Aschbach-Markt,AT121_30504,3758,43.52,86.35
Ostösterreich,AT1,Niederösterreich,AT12,Mostviertel-Eisenwurzen,AT121,Mostviertel-Eisenwurzen,AT121,Behamberg,AT121_30506,3316,24.8,133.69
Ostösterreich,AT1,Niederösterreich,AT12,Mostviertel-Eisenwurzen,AT121,Mostviertel-Eisenwurzen,AT121,Biberbach,AT121_30507,2014,35.7,56.42
Ostösterreich,AT1,Niederösterreich,AT12,Mostviertel-Eisenwurzen,AT121,Mostviertel-Eisenwurzen,AT121,Ennsdorf,AT121_30508,2769,9.42,294.07
Ostösterreich,AT1,Niederösterreich,AT12,Mostviertel-Eisenwurzen,AT121,Mostviertel-Eisenwurzen,AT121,Ernsthofen,AT121_30509,2203,20.44,107.76
Ostösterreich,AT1,Niederösterreich,AT12,Mostviertel-Eisenwurzen,AT121,Mostviertel-Eisenwurzen,AT121,Ertl,AT121_30510,1165,26.04,44.75
Ostösterreich,AT1,Niederösterreich,AT12,Mostviertel-Eisenwurzen,AT121,Mostviertel-Eisenwurzen,AT121,Euratsfeld,AT121_30511,2538,36.45,69.62
Ostösterreich,AT1,Niederösterreich,AT12,Mostviertel-Eisenwurzen,AT121,Mostviertel-Eisenwurzen,AT121,Ferschnitz,AT121_30512,1632,17.65,92.48
Ostösterreich,AT1,Niederösterreich,AT12,Mostviertel-Eisenwurzen,AT121,Mostviertel-Eisenwurzen,AT121,Haag,AT121_30514,5314,65.92,80.61
Ostösterreich,AT1,Niederösterreich,AT12,Mostviertel-Eisenwurzen,AT121,Mostviertel-Eisenwurzen,AT121,Haidershofen,AT121_30515,3051,37.84,80.64
Ostösterreich,AT1,Niederösterreich,AT12,Mostviertel-Eisenwurzen,AT121,Mostviertel-Eisenwurzen,AT121,Hollenstein an der Ybbs,AT121_30516,1901,152.11,12.5
