"query_country_code","lau1_code","sum"
IT,ITI18,74016391
PL,PL615_6040801,73700703
PL,PL417_4305963,73683098
PL,PL215_2122217,73633340
PT,PT200_4206,73609954
PL,PL224_2244609,73539824
HU,HU332_3406,73342089
FR,FR431_2599,73270935
HU,HU333_3607,73220750
DE,DE222_9262000,72871239
FI,FI196_43,72689807
UK,W06000018,72652916
BG,DOB15,72630289
PL,PL344_3203813,72604941
LT,LT008_78,72594621
PT,PT11A_1313,72567809
SK,SK032_73,72253757
LT,LT005_27,72121365
HU,HU321_3905,71880077
SI,SI012_50,71760356
SK,SK032_52,71700853
AT,AT342,71680624
HU,HU221_3803,71552084
DE,DE111_8111000,71433456
PL,PL516_5020203,71427185
PL,PL122_1142635,71260551
PL,PL417_4305904,71150398
IT,ITI12,70976229
PT,PT185_1414,70858266
IE,IE025_2,70852403
PT,PT119_307,70827803
IT,ITI16,70673360
FR,FR940_97499,70593746
PL,PL432_4081402,70542928
GR,EL527_1304,70311192
HU,HU322_4606,70231507
PL,PL128_1142701,70207736
IT,ITI22,69968742
PL,PL315_3061216,69924341
PT,PT111_1602,69868364
HU,HU311_3505,69845255
PT,PT170_1105,69394806
UK,E06000016,69353142
SK,SK041_65,68929181
SK,SK023_66,68708572
SI,SI023_55,68606445
PL,PL516_5020211,68451918
PL,PL332_3265306,68422509
SK,SK010_57,68391854
PL,PL325_3183519,68367576
DK,DK011_101,68322695
PL,PL325_3183506,68321363
PL,PL312_3061064,68270807
FR,FR612_3399,68241103
EE,EE006_70,68050247
HR,HR04C,67989104
GR,EL301_4601,67879999
PL,PL344_3203810,67490681
HU,HU211_3705,67446654
HR,HR031,67292681
PL,PL516_5020209,67261290
IT,ITI19,67176492
BG,MON29,67102795
HU,HU311_3515,67006307
BG,HKV28,66984991
HU,HU233_4703,66958306
PL,PL623_6285518,66573542
PL,PL122_1142629,66441974
SI,SI011_8,66398004
LT,LT003_56,66330780
PL,PL311_3060919,66268277
DE,DED43_145225119,66086790
HU,HU213_4904,66032092
AT,AT311,66023794
IT,ITF14,65876285
GR,EL412_5601,65821543
NL,NL221,65814898
FR,FR246_4599,65747067
CZ,CZ0324,65623038
PT,PT11D_1708,65578455
PT,PT16D_114,65483652
GR,EL531_1403,64861835
PT,PT170_1107,64857109
PT,PT170_1512,64852211
PL,PL615_6040812,64814326
AT,AT323,64796703
IT,ITC46,64769036
HU,HU311_3510,64745143
PL,PL615_6040819,64741221
FI,FI1D2_114,64568034
PT,PT16E_610,64525013
PL,PL416_4305718,64494982
PL,PL516_5020204,64479450
GR,EL633_3901,64388230
UK,E08000016,64365086
UK,W06000005,64186522
PL,PL128_1142707,64168519
IT,ITC20,63865855
GR,EL515_503,63604569
BG,BGS17,63515106
PT,PT200_4502,63392299
PT,PT112_306,63370675
FR,FR831_2A98,63252284
SK,SK031_14,63202536
FI,FI1D2_111,63112327
UK,S30000030,62983442
DE,DE80B_13055050,62920213
UK,UKI1207,62788844
HU,HU313_4201,62769933
PT,PT181_211,62758809
LT,LT003_88,62752680
FR,FR940_97432,62680212
IT,ITF13,62470313
UK,UKN0203,62337520
PT,PT11D_1805,62300949
LT,LT002_46,62123936
PT,PT184_210,61985714
IT,ITC18,61849207
IT,ITF21,61847987
GR,EL653_4406,61814783
PL,PL121_1142527,61810484
PL,PL422_4326316,61761656
BG,BGS15,61707759
BG,VID09,61637253
PL,PL332_3265313,61479243
PL,PL423_4326402,61421826
AT,AT123,61353616
HU,HU102_4313,61348755
PL,PL315_3061205,61345620
AT,AT225,61337508
NL,NL213,61081092
AT,AT124,61059426
BG,SFO26,61027035
FR,FR223_8099,61015714
HU,HU102_4309,60919555
FR,FR232_7698,60877020
PT,PT11E_407,60811187
PT,PT200_4201,60713821
UK,E08000018,60576300
SI,SI017_5,60483622
PL,PL416_4305706,60402684
PT,PT16J_504,60395199
EE,EE004_57,60391483
HU,HU333_3601,60247325
ES,ES531,59998603
DE,DEE01_15001000,59983522
DE,DE806_13006000,59760934
HU,HU231_3206,59707647
HU,HU233_4702,59403069
FI,FI1D1_103,59382950
PL,PL431_4081305,59327398
PL,PL614_6040705,59293579
DE,DEG0C_16067029,59234522
PT,PT11A_119,59173479
CZ,CZ020C,59164607
PT,PT16D_102,59160220
SK,SK031_11,59101341
PL,PL615_6040808,59004119
UK,W06000022,58923846
HU,HU232_4407,58691699
AT,AT213,58589716
PL,PL214_2122014,58588609
PL,PL422_4326301,58101794
PL,PL634_6224010,58078149
DK,DK042_751,58011568
DE,DE254_9564000,57993126
UK,E06000047,57893558
PL,PL622_6285601,57878640
PL,PL515_5020110,57774751
EE,EE008_65,57682612
PL,PL515_5020126,57546176
LT,LT005_66,57545705
GR,EL421_6401,57240820
SE,SE313_21,57237558
SK,SK010_44,57230868
PT,PT186_1213,57165636
BG,SLS31,57135391
FR,FR301_5995,57110005
DE,DED45_14524080,57098502
IT,ITI41,56719955
PL,PL414_4305823,56667253
PL,PL423_4326412,56649246
PT,PT170_1510,56597314
FR,FR301_5984,56522682
HU,HU213_4910,56351003
PL,PL425_4326607,56296379
GR,EL515_401,56216730
PL,PL314_3061110,56148044
PL,PL128_1142723,56044813
FR,FR930_97310,55924952
HU,HU322_4603,55896673
GR,EL653_4305,55829831
PL,PL614_6040704,55678683
FR,FR940_97495,55647772
GR,EL611_2603,55564909
PT,PT11A_104,55490930
SK,SK042_17,55400257
FR,FR930_97313,55332821
IT,ITC32,55276647
HU,HU332_3402,55223813
PL,PL517_5020324,55171904
PL,PL416_4305720,55012173
AT,AT121,55001438
FR,FR522_2999,54883855
PL,PL227_2244912,54836305
AT,AT126,54787623
UK,W06000003,54707306
GR,EL305_4904,54581594
PL,PL332_3265308,54518427
GR,EL633_3902,54506844
DE,DEF01_1001000,54476107
DE,DEG07_16062041,54401628
PL,PL418_4306126,54373341
GR,EL641_2806,54327457
IT,ITF12,54234995
IT,ITH44,54181326
MT,MT026,53938869
PT,PT184_214,53662913
GR,EL305_4908,53600752
GR,EL305_4901,53561865
SK,SK031_72,53527291
PT,PT186_1207,53467586
IT,ITI13,53440910
DE,DE242_9462000,53394782
GR,EL651_4102,53382443
IT,ITC34,53364883
SI,SI014_51,53338037
PL,PL418_4306116,53152006
SI,SI016_19,53003174
PL,PL117_1101904,52692991
DE,DEG0N_16056000,52628919
GR,EL611_2305,52398599
IT,ITI1A,52363666
PL,PL423_4326418,52330151
HU,HU331_3310,52184486
SK,SK021_18,52178938
PL,PL22A_2244876,52171379
HU,HU323_4509,52112108
IT,ITG2B,52073006
HU,HU213_4907,51990602
FR,FR940_97494,51916846
IT,ITI15,51822780
PL,PL621_6285402,51673402
LT,LT004_58,51614539
SK,SK023_75,51564259
SI,SI011_29,51539609
PT,PT187_706,51497353
BE,BE211,51480294
PL,PL614_6040717,51424022
FR,FR413_5799,51413558
GR,EL641_2802,51277735
GR,EL632_3703,51250316
PL,PL411_4306031,51172855
UK,UKI1208,51172425
SI,SI018_41,51109497
PL,PL431_4081306,51103608
PL,PL614_6040716,51091155
PT,PT119_309,51072316
UK,W06000013,51050862
HU,HU223_5001,51027893
FI,FI1D1_105,51019741
UK,E08000021,50956523
PT,PT16F_1016,50954748
GR,EL611_2306,50929503
LT,LT007_87,50722663
FR,FR534_8699,50714878
BG,PAZ20,50647748
PL,PL344_3203806,50579894
IT,ITH54,50576715
DE,DEG09_16064046,50569508
SK,SK022_43,50544903
UK,UKI1203,50495654
FR,FR910_97194,50336506
HU,HU312_4003,50218575
DE,DEA41_5711000,50204714
PT,PT170_1116,50107523
SI,SI017_57,50038655
HU,HU102_4315,50030815
UK,W06000020,49982191
UK,E08000017,49964847
PL,PL217_2122404,49961033
NL,NL230,49948188
PT,PT11B_1713,49911874
DE,DEE09_150850370,49911236
HU,HU222_4802,49876226
FR,FR512_4998,49871601
UK,W06000009,49826738
PT,PT200_4101,49813644
PL,PL122_1142611,49796150
PL,PL418_4306125,49788329
GR,EL431_7108,49668788
AT,AT223,49560092
FR,FR232_7699,49465437
GR,EL307_5104,49419041
IT,ITC4D,49384332
FR,FR251_1497,49376001
LT,LT009_45,49247964
SI,SI014_52,49246441
PL,PL311_3060913,49240440
BG,SML31,49046603
SK,SK022_38,48920360
LT,LT005_73,48913770
LT,LT00A_86,48888637
IT,ITC15,48848597
HU,HU102_4303,48628710
GR,EL653_4302,48606601
DE,DE721_6531005,48577592
SK,SK031_29,48543180
SI,SI012_39,48498059
NL,NL334,48491633
LT,LT008_68,48463452
PL,PL22A_2244874,48426782
PL,PL521_5163110,48398821
FR,FR910_97196,48370733
BE,BE327,48261744
LT,LT00A_79,48256094
IT,ITI31,48172231
BG,PDV13,48167537
SI,SI013_49,48159769
SK,SK041_64,48122568
HU,HU232_4401,48087241
HU,HU232_4406,48039717
BG,LOV18,48035491
GR,EL302_4705,47971521
IT,ITC41,47948358
ES,ES533,47938749
GR,EL653_4301,47929057
IE,IE013_1,47770823
DE,DEE08_15084550,47473156
PL,PL614_6040713,47342335
GR,EL305_4909,47279986
FR,FR301_5990,47273086
IT,ITH41,47261946
PL,PL417_4305929,47206236
DE,DE711_6411000,47164559
GR,EL303_4505,47147095
GR,ELZZZ_9901,47086474
PT,PT150_811,47077385
PT,PT16E_611,47026404
SI,SI018_4,46950056
DE,DE252_9562000,46947834
LT,LT001_15,46903203
PL,PL345_3203909,46901634
UK,W06000006,46876782
PT,PT11C_106,46874966
PT,PT16B_1012,46838586
FI,FI1D5_162,46701373
HU,HU313_4203,46626864
DE,DEG0B_16066092,46463316
PT,PT16E_615,46460865
GR,EL522_712,46402796
PT,PT186_1204,46402556
UK,E06000010,46389817
PL,PL515_5020105,46314536
FR,FR940_97402,46309000
PT,PT11C_1302,46250903
PT,PT185_1405,46241121
LT,LT007_94,46178213
GR,EL632_3702,46170851
BE,BE352,46095591
FI,FI194_142,46014480
DE,DE263_9663000,46001473
PT,PT11D_1704,45999353
FR,FR930_97307,45909712
HU,HU311_3503,45899535
PT,PT11C_305,45845255
UK,E08000032,45804766
DE,DEG04_16054000,45711526
HU,HU311_3513,45689720
HU,HU313_4204,45577531
HU,HU321_3901,45505364
SI,SI021_6,45410931
HU,HU311_3507,45410646
GR,EL527_1301,45360073
FR,FR411_5498,45250466
DE,DEA32_5513000,45149207
PT,PT16B_1014,45111056
SI,SI016_2,44849341
BG,KNL29,44834650
PT,PT16I_1410,44767600
FI,FI1D6_177,44738768
FR,FR301_5998,44715076
SI,SI021_9,44694056
PL,PL431_4081307,44684024
HU,HU311_3511,44675289
GR,EL522_711,44609610
HU,HU211_3704,44607626
IT,ITH53,44492543
IT,ITI11,44489860
LT,LT004_84,44387811
HU,HU231_3201,44383994
GR,EL422_6702,44338136
HU,HU222_4806,44239289
LT,LT003_25,44191230
UK,E08000031,44182480
FI,FI1C5_91,44136250
DE,DE934_33545406,43877310
IT,ITI33,43766250
PL,PL522_5163202,43700734
BG,HKV09,43601111
UK,S30000016,43586479
PT,PT150_816,43570531
GR,EL653_4405,43564117
DE,DE805_13005000,43505899
PL,PL615_6040809,43450423
UK,UKN0403,43327281
PT,PT185_1409,43301234
DE,DE40A_120650136,43186376
GR,EL515_502,43147636
PT,PT111_1603,43025865
LT,LT006_54,42985061
DE,DE40B_120660304,42949148
UK,W06000024,42942309
PL,PL518_5020417,42936546
FR,FR302_6295,42936193
UK,UKN0305,42782471
BG,VTR28,42760004
SI,SI017_16,42644684
GR,EL305_4913,42643031
FI,FI1C4_81,42624715
PT,PT181_1505,42610252
PL,PL121_1142504,42485178
GR,EL631_3801,42471798
LT,LT005_36,42439982
PT,PT119_314,42252257
FR,FR213_5199,42190480
BG,BGS21,42162516
DE,DED2D_146260610,42123873
PL,PL128_1142730,42038322
BG,KNL48,41932635
GR,EL611_2304,41915829
CY,CY000_6,41909795
NL,NL423,41902209
FR,FR910_97197,41901849
UK,E08000022,41817408
BG,BLG33,41750086
PT,PT170_1504,41524387
DE,DEA1A_5124000,41509920
DE,DEE0B_15088220,41453293
GR,EL306_5004,41387748
SI,SI013_45,41380803
PT,PT187_704,41298479
GR,EL522_702,41295127
DE,DE40E_120690616,41244144
GR,EL522_707,41200317
SI,SI023_1,41192898
BG,SFO39,41131109
FI,FI1C4_82,41128828
PL,PL214_2122008,40991142
HU,HU311_3512,40976775
SE,SE110_1,40967516
PL,PL114_1101521,40943614
FR,FR261_2199,40943342
DE,DEA26_5358024,40893931
GR,EL301_4612,40728699
PL,PL623_6285519,40717076
DE,DE405_12060052,40687712
SI,SI023_11,40677475
UK,E06000015,40500157
FR,FR930_97308,40468376
PL,PL22A_2244870,40396669
PL,PL345_3203908,40357816
BG,PDV25,40336334
SI,SI015_61,40282356
PT,PT16F_1003,40252579
LT,LT006_47,40248708
BG,BLG03,40042175
UK,W06000014,40023543
HU,HU102_4312,39941528
GR,EL641_2804,39787333
FR,FR301_5997,39765316
DE,DE937_3357008,39672956
HU,HU223_5007,39665760
UK,W06000023,39597819
HU,HU102_4311,39575959
PL,PL417_4305905,39562440
UK,W06000004,39400414
BE,BE325,39276034
FI,FI1D7_197,39201498
PT,PT16G_1806,39197659
PL,PL521_5163106,39149958
HR,HR046,39100934
LT,LT009_34,39075477
UK,W06000019,38993020
PT,PT16E_111,38961932
DE,DE40D_120680320,38933638
BE,BE310,38908555
GR,EL524_1003,38886047
PT,PT16I_1402,38838578
PT,PT181_1509,38836883
DE,DEA15_5116000,38817394
PT,PT16F_1004,38806939
BG,PDV01,38764749
BG,SLV16,38718532
BE,BE234,38680802
DE,DEE0C_15089030,38628187
PL,PL323_3183301,38615678
FR,FR930_97319,38542077
SI,SI024_40,38394142
FR,FR232_7665,38338048
HU,HU321_3906,38301896
DE,DEA26_5358008,38275875
FI,FI1D6_176,38253195
UK,UKL1100,38212547
PT,PT300_3102,38190865
BG,RAZ26,38167527
PT,PT16G_1816,38145841
FI,FI1D7_194,38088069
PT,PT16E_607,38078972
HU,HU332_3404,38073341
GR,EL527_1302,38064848
PT,PT11C_1804,38028523
GR,EL304_4801,37985875
FR,FR244_3799,37896928
SI,SI013_43,37890134
FR,FR714_3898,37885944
NL,NL121,37839894
GR,EL543_1805,37817619
PL,PL121_1142537,37781526
GR,EL302_4704,37773773
DE,DEE0C_150890305,37739059
BG,TGV35,37715355
DE,DEG0B_16066063,37678873
GR,EL531_1404,37489029
UK,E06000021,37446295
HU,HU223_5009,37348025
AT,AT125,37281604
BG,LOV34,37268740
GR,EL302_4701,37257822
HU,HU312_4006,37231947
PT,PT16G_1810,37042460
IT,ITG2A,37036460
PL,PL515_5020107,37001705
UK,E08000034,36963496
FR,FR532_1798,36956681
GR,EL612_2204,36945950
PT,PT16B_1101,36938251
PL,PL117_1101963,36791665
PL,PL417_4305914,36777401
GR,EL511_303,36722991
DE,DEA59_5966004,36666718
PT,PT200_4601,36643034
PT,PT185_1407,36607256
IE,IE023_3,36563080
FR,FR910_97136,36549919
PT,PT16E_613,36547332
SK,SK032_3,36514056
BG,BGS18,36498326
PT,PT184_206,36453922
SK,SK032_28,36416164
IT,ITC31,36410453
FR,FR940_97408,36358846
BG,VTR06,36358208
DE,DED2D_146260110,36357854
LT,LT006_32,36356824
LT,LT002_53,36290865
PL,PL332_3265303,36266510
DE,DE911_3101000,36254399
GR,EL434_7406,36233486
BG,JAM25,36217480
HU,HU323_4502,36138827
AT,AT315,36092083
LT,LT004_39,36087946
CY,CY000_2,36083605
DK,DK031_461,35950971
PT,PT187_711,35936136
PT,PT111_1610,35919060
DE,DE931_3351006,35881756
FI,FI1D4_181,35781766
PL,PL615_6040811,35751332
PT,PT185_1406,35677801
FR,FR514_7299,35654754
PL,PL122_1142610,35516074
SI,SI012_21,35507175
DE,DEG0P_160635051,35501226
SI,SI024_13,35472971
HU,HU212_4104,35274497
GR,EL422_6001,35219285
HU,HU223_5003,35217413
IT,ITC42,35203612
BG,PDV23,35123548
DE,DE40C_120670144,35119530
AT,AT314,35101629
IT,ITH51,35097708
LT,LT005_67,35059261
PT,PT185_1415,34888873
GR,EL301_4602,34719653
HU,HU213_4906,34678259
UK,E06000054,34662439
FI,FI193_138,34656196
BG,BGS09,34613451
HU,HU213_4902,34542511
PT,PT16G_1809,34471241
UK,S30000035,34348638
DE,DEA54_5915000,34177537
IT,ITC12,34115580
HU,HU221_3807,33947040
DE,DEA17_5119000,33936611
DE,DEG0I_160735050,33927428
DE,DEG0F_160705050,33850393
UK,UKN0204,33812534
HU,HU221_3801,33810618
BG,SFO07,33765420
UK,E07000225,33665369
PT,PT119_304,33656458
BE,BE221,33632260
IT,ITH37,33574491
DE,DE80C_13056072,33492846
GR,EL521_803,33435688
UK,UKI1206,33386527
DE,DE40A_120650256,33348207
HR,HR042,33332319
FI,FI196_41,33331458
PT,PT16E_601,33322762
FR,FR422_6899,33290617
IT,ITC13,33274959
NL,NL333,33243296
PL,PL323_3183321,33231489
BG,TGV24,33205827
PL,PL515_5020112,33189980
HU,HU322_4607,33162865
SI,SI017_46,33140879
PT,PT16I_509,33139159
UK,E06000014,33055825
UK,E06000053,32944429
GR,EL422_5801,32932378
BG,GAB29,32762784
SI,SI012_65,32731954
PT,PT111_1604,32661376
FR,FR713_2698,32652577
DE,DE40C_120670120,32643933
AT,AT333,32614872
BG,SZR27,32588324
IT,ITH57,32554026
GR,EL431_7105,32549012
GR,EL432_7204,32541148
IT,ITC17,32499110
GR,EL521_802,32498985
PL,PL128_1142736,32490524
SI,SI014_35,32421277
IT,ITH59,32392968
GR,EL527_1303,32375752
DE,DEA28_5366028,32291430
HU,HU313_4206,32276972
IE,IE025_1,32039803
DE,DEE0D_15090535,31999200
SI,SI014_20,31996530
HR,HR034,31970261
DE,DEB32_7312000,31947487
FR,FR910_97198,31916065
PT,PT185_1403,31911563
BG,BLG11,31898705
PT,PT170_1109,31850475
DE,DEA47_5774032,31847383
HU,HU323_4512,31843971
GR,EL301_4605,31825911
NL,NL132,31814343
DE,DED2C_146255216,31697991
GR,EL533_1702,31642522
SK,SK031_71,31423141
BG,BLG40,31409293
PT,PT170_1508,31365503
HU,HU212_4105,31361764
DE,DE80H_13061035,31331233
HU,HU232_4411,31061035
FR,FR910_97190,30974389
FI,FI1D3_125,30905516
PT,PT111_1608,30883929
GR,EL411_5501,30815953
PL,PL128_1142709,30780660
GR,EL305_4907,30772298
NL,NL131,30664520
GR,EL304_4802,30547842
UK,E08000029,30450521
PT,PT16H_511,30439957
IE,IE021_2,30385534
HU,HU212_4103,30374399
PT,PT16J_912,30346992
DE,DEE05_15082015,30281779
GR,EL651_4104,30271896
IT,ITI34,30267868
BG,PDV41,30158827
BG,PDV37,30153940
PT,PT112_301,30046165
BG,RAZ14,30010719
SK,SK042_61,29998744
IT,ITH58,29980091
GR,EL644_2707,29858807
GR,EL306_5003,29850503
FI,FI195_152,29764936
UK,E07000121,29734408
HU,HU222_4809,29727064
GR,EL522_714,29717884
UK,UKN0402,29667449
DE,DEB35_7315000,29663218
HU,HU232_4409,29657386
SK,SK032_46,29649531
GR,EL511_302,29590469
PT,PT150_801,29586336
DE,DEE0E_150910375,29550073
DE,DE724_6534014,29530535
DE,DEC01_100410519,29526980
IT,ITH52,29522135
PT,PT16G_1824,29492325
LT,LT009_30,29436649
DE,DEF04_1004000,29396098
GR,EL644_2703,29395382
PT,PT11C_1813,29382610
HU,HU213_4905,29354890
GR,EL306_5002,29317337
SI,SI018_12,29278269
DE,DEA16_5117000,29267605
HU,HU232_4402,29240789
UK,W06000021,29233872
DE,DE80A_13054013,29215808
BG,PAZ08,29190840
LT,LT002_49,29185223
IT,ITI42,28995873
LT,LT00A_89,28915432
FI,FI1D6_178,28873768
IT,ITH33,28864841
HU,HU223_5006,28835145
SI,SI021_23,28827831
IT,ITC48,28762689
PT,PT16G_1803,28754968
FR,FR301_5989,28718902
PT,PT150_810,28713747
PT,PT300_3201,28710330
AT,AT335,28660097
BG,SHU22,28619586
DE,DED2F_146285229,28598402
FR,FR716_6998,28527675
HU,HU311_3514,28514304
GR,EL306_5005,28508800
UK,E08000015,28444591
ES,ES706,28364354
GR,EL543_1802,28309512
PT,PT16J_906,28293945
PT,PT150_814,28243149
LT,LT006_65,28186468
FR,FR823_699,28162324
DE,DEE05_150820180,28157965
GR,EL513_104,28134119
LT,LT00A_85,28115736
GR,EL524_1004,28107935
GR,EL612_2202,28103847
LT,LT002_69,28076903
UK,E08000010,28041434
DE,DED2E_146270140,28037888
LT,LT002_72,27999861
PL,PL432_4081412,27996852
BG,PDV17,27950942
UK,UKN0302,27909576
PT,PT111_1606,27864038
DE,DE21N_91900157,27851446
AT,AT212,27810666
DK,DK021_265,27809737
GR,EL305_4911,27598265
PT,PT11D_914,27389355
UK,E07000034,27353643
BG,SZR36,27278213
PT,PT16B_1011,27235071
GR,EL514_205,27139454
HU,HU222_4801,27139065
PT,PT187_702,27129800
BE,BE335,27073639
DE,DEA46_5770024,27062123
GR,EL633_3903,27059434
PT,PT184_209,27041313
NL,NL331,27031714
HU,HU211_3710,27017496
GR,EL522_713,27012374
HU,HU231_3204,27011349
UK,E06000023,27010489
PT,PT16E_616,26958635
UK,E07000103,26949101
GR,EL305_4903,26913454
DE,DEG0B_160665050,26898928
HU,HU233_4701,26785966
EE,EE004_39,26771312
IT,ITC4B,26759575
FR,FR812_3099,26734286
DE,DEE08_150840355,26699313
UK,E06000011,26608142
PT,PT11B_1712,26556170
PT,PT16D_117,26433323
IT,ITC4A,26358790
PT,PT200_4204,26251382
LT,LT00A_42,26218655
AT,AT313,26198468
GR,EL645_3102,26190541
UK,S30000026,26170070
HR,HR035,26154172
FI,FI1D7_196,26151138
FI,FI1D2_115,26040681
DE,DED45_145240120,26025016
FR,FR106_9307,25887136
PT,PT186_1212,25775878
GR,EL522_708,25764380
PT,PT16E_604,25726901
GR,EL304_4806,25524912
BG,VRC27,25518920
FR,FR920_97207,25426078
GR,EL613_2405,25418988
PT,PT170_1511,25242275
GR,EL524_1001,25227644
FI,FI1D3_124,25184253
PT,PT300_3108,25149375
PT,PT187_710,25127215
FR,FR106_9319,25077761
DE,DE213_9163000,25076593
SI,SI012_68,25073825
GR,EL631_3806,25065809
PT,PT16I_1408,25062449
DE,DE40H_120720120,25059535
MT,MT014,24978465
GR,EL652_4203,24873251
GR,EL434_7405,24872933
FR,FR910_97191,24858649
DE,DED42_145215133,24788938
DE,DED2C_146250240,24749125
BG,VTR22,24709397
DE,DEE04_150810135,24707906
GR,EL523_902,24680944
DE,DEA14_5114000,24674906
FR,FR222_6097,24670824
SI,SI021_15,24666123
GR,EL612_2203,24549933
PT,PT186_1203,24548614
FR,FR524_5698,24540440
DE,DEG09_16064003,24522151
NL,NL336,24452056
UK,E06000049,24427115
PT,PT187_714,24395978
DE,DE409_120645410,24334012
HU,HU331_3302,24269878
BG,PAZ21,24259378
SI,SI013_7,24207219
UK,UKN0503,24176379
FI,FI1D6_174,24169585
PT,PT16E_609,24021556
PT,PT16J_913,24020695
FR,FR434_9099,24020531
AT,AT226,23941960
FR,FR910_97192,23938140
PT,PT16B_1108,23932755
HU,HU231_3203,23893139
BG,LOV19,23884089
NL,NL413,23868797
PT,PT11B_1709,23844219
PT,PT16J_911,23784594
IT,ITC14,23761846
AT,AT322,23735384
DE,DEE0A_15087130,23719469
DE,DE40I_120730452,23715122
HU,HU223_5002,23713100
HU,HU212_4101,23694117
GR,EL633_3907,23661975
GR,EL613_2402,23610504
SI,SI016_47,23605157
FR,FR252_5096,23594681
SE,SE213_8,23509088
PT,PT11D_1807,23502900
BE,BE241,23502665
DE,DEG0C_16067087,23464480
LT,LT001_59,23451694
BG,RAZ16,23448568
FR,FR910_97113,23379233
UK,E08000030,23360910
DE,DE224_92710119,23359670
UK,E08000011,23310347
DE,DE80E_130585816,23286243
BG,MON24,23277674
HU,HU231_3209,23253170
DE,DEG0M_16077001,23142660
IT,ITH56,23130528
NL,NL411,23037073
FR,FR910_97127,23028766
DE,DEG0G_16071001,22992178
NL,NL211,22981851
SI,SI017_34,22952604
FR,FR411_5434,22935231
UK,UKN0202,22913646
BG,SFO17,22898188
FR,FR813_3497,22885915
PT,PT11E_405,22883892
GR,EL641_2801,22806465
UK,UKI1201,22669678
PT,PT200_4603,22648218
PT,PT11E_408,22595597
UK,UKN0301,22527438
SI,SI015_56,22519619
PT,PT119_311,22504501
FR,FR511_4451,22483559
IT,ITI35,22454490
FI,FI1D2_113,22421689
PT,PT16E_608,22405113
UK,E08000028,22398468
DE,DED45_145245104,22390589
FR,FR301_5971,22322043
DE,DED52_14729050,22206227
GR,EL432_7202,22143390
DE,DEG0I_16073076,22114553
UK,UKN0205,22100884
UK,E08000027,22040341
PT,PT200_4801,22032731
DE,DED42_14521020,21946143
DE,DEG0E_16069024,21941566
DE,DEA36_5562020,21913125
DE,DEE04_150810455,21789044
UK,UKI1202,21783941
FR,FR716_6945,21743372
NL,NL225,21727658
GR,EL514_203,21700347
GR,EL305_4902,21682037
PT,PT11D_409,21639394
BG,RSE04,21472721
BG,PAZ29,21409062
PT,PT150_807,21383811
DE,DEG0H_16072018,21359296
PT,PT11D_1701,21348550
FR,FR302_6296,21334112
PT,PT300_3104,21333504
DE,DED2F_146280110,21322259
UK,E06000024,21320049
DE,DE40F_120700424,21313318
GR,EL514_202,21283912
DK,DK032_630,21275147
NL,NL414,21252840
DE,DEE0C_15089015,21225479
HU,HU221_3806,21183543
FI,FI1D5_161,21130861
GR,EL305_4910,21117222
AT,AT222,21080165
PT,PT16F_1013,21056004
GR,EL422_6601,21022307
PT,PT185_1404,21010460
GR,EL532_1603,20994454
AT,AT341,20925465
HU,HU213_4909,20884878
FI,FI1D6_173,20868756
PT,PT16E_1808,20847909
BG,SFO43,20843225
UK,UKI2301,20835922
IE,IE022_1,20822187
PT,PT184_202,20802662
PT,PT16I_1411,20799179
FR,FR910_97103,20787219
UK,E08000037,20688859
PT,PT187_712,20683054
SE,SE123_5,20646916
PT,PT111_1605,20641847
UK,UKI1205,20634643
BG,PVN37,20631951
