beneficiary_id,query_country_code,query_country,query_type,query_state,query_region,query_county,query_city,query_postal_code,query_address,result_country,result_region,result_county,result_city,result_postal_code,result_street,result_number,result_full_address,result_lat,result_long,geocoded,lau
agrupamento de escolas de josefa de obidos ,PT,Portugal,project,,Centro,,,,,Portugal,Lisboa,,Lisboa,1399-040,Rua Coronel Ribeiro Viana,11,"R. Cel. Ribeiro Viana 11, 1399-040 Lisboa, Portugal",38.71266999999999,-9.168096399999998,True,110635
agrupamento de escolas de lordelo,PT,Portugal,project,,Norte,,,,,Portugal,Porto,,Lordelo,,N209,3598,"N209 3598, 4580 Lordelo, Portugal",41.2372275,-8.4164186,True,131013
agrupamento de escolas de lousada,PT,Portugal,project,,Norte,,,,,Portugal,Porto,,Pias,4620-499,Rua Doutor Mário Soares,194,"R. Dr. Mário Soares 194, 4620-499 Pias, Portugal",41.273123,-8.2764397,True,130518
agrupamento de escolas de mangualde,PT,Portugal,project,,Centro,,,,,Portugal,Viseu,,Mangualde,,,,"Rua Da Escola Secundaria, Mangualde, Viseu, 3530 Mangualde, Portugal",40.6015792,-7.7533449,True,180610
agrupamento de escolas de manuel faria de sousa,PT,Portugal,project,,Norte,,,,,Portugal,Porto,,Felgueiras,4610-178,Rua Doutor Manuel Faria e Sousa,,"Rua Doutor Manuel Faria e Sousa, 4610-178 Felgueiras, Portugal",41.3588007,-8.1999797,True,130320
agrupamento de escolas de marrazes,PT,Portugal,project,,Centro,,,,,Portugal,Leiria,,Marrazes,2415-557,Estrada da Mata,,"Estr. da Mata, 2415-557 Marrazes, Portugal",39.7647171,-8.806164299999999,True,100914
agrupamento de escolas de maximinos,PT,Portugal,project,,Norte,,,,,Portugal,Braga,,Braga,4700-235,,,"Avenida Colégio Órfãos S. Caetano, 4700-235 Braga, Portugal",41.5424538,-8.4415713,True,030324
agrupamento de escolas de melgaco,PT,Portugal,project,,Norte,,,,,Portugal,Viana do Castelo,,Melgaço,4960-570,Avenida Salgueiro Maia,385,"Av. Salgueiro Maia 385, 4960-570 Melgaço, Portugal",42.1077388,-8.259940400000001,True,160318
agrupamento de escolas de mertola,PT,Portugal,project,,Alentejo,,,,,Portugal,Beja,,Mértola,7750-295,Achada de São Sebastião,,"Achada de São Sebastião, 7750-295 Mértola, Portugal",37.6430212,-7.6552769,True,020904
agrupamento de escolas de miranda do corvo,PT,Portugal,project,,Centro,,,,,Portugal,Coimbra,,Miranda do Corvo,3220-216,Rua Professor lidio aives gomes,,"R. Prof. lidio aives gomes, 3220-216 Miranda do Corvo, Portugal",40.0909315,-8.333283100000001,True,060902
