"query_country_code","lau2_code","sum"
FR,FR231_27525,25834
DE,DEF0D_01060072,25832
FR,FR633_87084,25831
IT,ITC48_018151,25830
DK,DK012_7120,25829
UK,UKJ22_E05003946,25829
DE,DE228_09275131,25827
FR,FR414_88183,25826
FR,FR214_52171,25826
FR,FR433_70278,25824
IE,IE013_30056,25824
FR,FR246_45056,25823
FR,FR711_01341,25822
FR,FR251_14583,25820
FR,FR251_14731,25820
FR,FR612_33403,25819
FR,FR714_38342,25817
UK,UKM23_S31000169,25816
HU,HU0361,25814
HU,HU0459,25814
HU,HU1302,25814
DE,DE719_06435018,25813
UK,UKF15_E05006476,25810
DE,DE224_09271111,25809
FR,FR411_54042,25809
DE,DE935_03355032,25799
UK,UKJ14_E05006594,25799
UK,UKJ22_E05003966,25799
FR,FR421_67096,25798
FR,FR302_62455,25795
ES,ES424_19076,25791
FR,FR252_50176,25791
FR,FR814_48144,25791
UK,UKM23_S31000175,25789
BE,BE253_33016,25788
ES,ES241_22032,25787
DE,DE13A_08337070,25787
UK,UKK22_E05003736,25787
UK,UKJ33_E05004666,25775
BG,BG343_46615,25773
FR,FR615_64311,25771
DE,DEF05_01051058,25771
FR,FR242_28079,25768
FR,FR714_38211,25768
FR,FR253_61471,25767
AT,AT112_10619,25766
FR,FR432_39094,25766
CZ,CZ042_530557,25765
FR,FR717_73202,25764
UK,UKH11_E05002189,25764
FR,FR261_21493,25763
DE,DEB3B_07331021,25762
FR,FR625_46017,25761
FR,FR625_46099,25761
UK,UKJ24_E05007671,25760
FR,FR301_59203,25758
FR,FR623_31138,25758
FR,FR628_82021,25757
DK,DK022_7601,25756
FR,FR411_54163,25756
FR,FR624_32007,25753
FR,FR724_63147,25753
FR,FR214_52120,25753
DE,DE132_08315039,25752
FR,FR242_28178,25751
FR,FR724_63383,25751
FR,FR621_09140,25749
FR,FR212_10258,25749
FR,FR253_61118,25748
DE,DE949_03454044,25748
FR,FR723_43011,25745
DE,DEB22_07231069,25743
FR,FR302_62116,25742
FR,FR246_45207,25741
UK,UKJ23_E05007437,25740
FR,FR522_29114,25736
FR,FR223_80083,25731
UK,UKF25_E05005977,25730
DE,DE145_08425135,25729
ES,ES424_19267,25726
IT,ITH59_099006,25725
HU,HU1888,25724
DK,DK031_7840,25723
FR,FR432_39554,25721
UK,UKJ24_E05007651,25721
FR,FR622_12112,25720
CY,CY000_6334,25719
CY,CY000_6336,25719
IT,ITC48_018147,25719
BG,BG425_77267,25717
FR,FR411_54094,25713
IE,IE023_22017,25712
FR,FR823_06039,25711
DK,DK042_8189,25710
FR,FR717_73246,25709
FR,FR611_24221,25706
FR,FR251_14548,25702
IT,ITC11_001026,25699
FR,FR223_80749,25697
FR,FR421_67270,25696
BG,BG332_46334,25696
UK,UKJ24_E05007705,25696
FR,FR611_24511,25692
FR,FR231_27194,25687
FR,FR231_27361,25686
HU,HU2231,25685
IE,IE022_15028,25685
IE,IE024_14115,25682
FR,FR231_27124,25682
DK,DK022_7291,25681
FR,FR624_32192,25681
FR,FR632_23212,25679
DE,DE265_09672166,25678
FR,FR302_62542,25678
UK,UKM23_S31000171,25675
CZ,CZ064_584134,25673
FR,FR411_54056,25672
FR,FR611_24191,25672
FR,FR614_47014,25670
FR,FR627_81188,25670
FR,FR433_70516,25669
FR,FR612_33440,25667
UK,UKM35_S31000673,25666
FR,FR521_22181,25664
FR,FR212_10101,25664
UK,UKJ11_E05002279,25662
FR,FR414_88285,25661
FR,FR633_87080,25659
BG,BG415_62685,25659
DE,DE141_08415027,25659
UK,UKJ42_E05005033,25659
DK,DK050_9221,25657
FR,FR243_36240,25656
FR,FR523_35329,25654
AT,AT224_61724,25654
FR,FR411_54014,25652
FR,FR713_26192,25652
FR,FR432_39227,25651
CZ,CZ020_531286,25651
FR,FR627_81016,25651
FR,FR624_32101,25651
IT,ITH20_022070,25648
IE,IE024_01016,25643
UK,UKH14_E05007239,25642
UK,UKJ42_E05005114,25642
FR,FR264_89429,25640
IE,IE013_29141,25637
IT,ITC44_014014,25637
UK,UKJ42_E05004993,25636
FR,FR213_51116,25636
HU,HU2505,25635
HU,HU0975,25634
FR,FR264_89010,25633
FR,FR264_89092,25633
IE,IE012_08039,25633
ES,ES220_31033,25632
ES,ES220_31046,25632
FR,FR253_61296,25629
UK,UKJ42_E05005105,25624
FR,FR514_72327,25623
UK,UKJ11_E05002293,25622
FR,FR211_08243,25621
FR,FR211_08228,25621
FR,FR412_55017,25619
FR,FR624_32382,25619
FR,FR263_71085,25618
DE,DE21N_09190115,25616
FR,FR615_64196,25616
FR,FR615_64454,25616
AT,AT331_70810,25616
UK,UKH23_E05004845,25615
UK,UKF24_E05006038,25614
IT,ITC43_097018,25610
ES,ES511_08271,25609
FR,FR221_02050,25609
FR,FR611_24337,25608
DE,DEB1A_07141108,25608
HU,HU1472,25601
FR,FR724_63011,25600
IT,ITH20_022175,25596
FR,FR621_09137,25595
UK,UKK23_E05006896,25593
UK,UKJ33_E05004584,25593
FR,FR711_01432,25591
FR,FR231_27075,25590
ES,ES411_05088,25587
ES,ES411_05106,25587
FR,FR432_39039,25587
ES,ES417_42060,25587
FR,FR212_10112,25586
DE,DE27B_09777139,25585
UK,UKG24_E05007029,25585
UK,UKJ24_E05007654,25583
FR,FR411_54283,25582
HU,HU1078,25575
AT,AT126_30834,25575
FR,FR253_61015,25575
UK,UKH33_E05004069,25575
BG,BG341_17779,25573
FR,FR821_04145,25571
FR,FR721_03277,25568
UK,UKJ23_E05007251,25568
CZ,CZ020_531260,25565
DE,DEG0K_16075075,25565
FR,FR621_09216,25564
FR,FR411_54592,25564
UK,UKJ23_E05007389,25563
FR,FR232_76033,25562
UK,UKM35_S31000658,25560
IE,IE023_16044,25560
DE,DE27D_09779130,25554
FR,FR261_21189,25553
FR,FR421_67349,25553
FR,FR433_70025,25552
FR,FR812_30054,25551
DE,DEB18_07138014,25550
FR,FR245_41064,25548
DE,DE266_09673173,25544
IT,ITC46_016061,25544
CZ,CZ031_562254,25543
FR,FR241_18099,25543
IE,IE011_10003,25542
FR,FR712_07020,25538
FR,FR711_01448,25538
UK,UKM23_S31000166,25535
UK,UKK23_E05006864,25534
FR,FR263_71246,25532
FR,FR432_39187,25532
IE,IE011_33070,25532
FR,FR253_61213,25531
UK,UKK14_E05002161,25529
FR,FR246_45112,25528
IT,ITC42_013186,25527
FR,FR212_10418,25525
FR,FR212_10062,25525
FR,FR421_67201,25524
UK,UKJ33_E05004498,25524
FR,FR626_65445,25521
FR,FR302_62344,25520
FR,FR302_62346,25520
FR,FR431_25087,25519
DE,DE115_08118059,25519
FR,FR633_87007,25519
UK,UKJ33_E05004489,25519
FR,FR412_55225,25518
FR,FR722_15080,25517
FR,FR433_70313,25517
FR,FR103_78520,25515
IE,IE024_07029,25513
FR,FR611_24445,25512
UK,UKH33_E05004215,25512
IE,IE025_19137,25511
FR,FR103_78536,25511
FR,FR251_14705,25511
BG,BG341_32514,25509
FR,FR512_49057,25508
FR,FR213_51583,25508
FR,FR624_32102,25505
IE,IE012_13095,25503
DK,DK050_8391,25503
IE,IE011_32064,25496
FR,FR626_65285,25496
IT,ITH42_030106,25495
DE,DEB14_07133048,25492
BG,BG311_24579,25491
FR,FR721_03166,25488
FR,FR211_08163,25487
FR,FR711_01198,25487
FR,FR221_02730,25487
FR,FR221_02739,25487
FR,FR624_32346,25486
FR,FR614_47299,25480
FR,FR822_05126,25478
FR,FR421_67161,25478
FR,FR514_72258,25478
DE,DEB16_07135023,25473
DE,DEB1B_07143279,25473
ES,ES424_19195,25472
ES,ES424_19314,25472
UK,UKK43_E05003610,25472
UK,UKG11_E05001865,25472
FR,FR414_88040,25471
AT,AT313_41616,25471
FR,FR252_50397,25470
DE,DE27D_09779148,25468
AT,AT332_70362,25465
UK,UKM23_S31000174,25461
FR,FR615_64180,25460
FR,FR621_09014,25459
FR,FR534_86110,25459
IT,ITC16_004121,25458
FR,FR246_45158,25456
CZ,CZ053_547972,25456
UK,UKJ33_E05004467,25455
DE,DEB1A_07141095,25454
DE,DE934_03354027,25450
UK,UKF13_E05003453,25449
UK,UKC21_E05008044,25448
IT,ITC11_001005,25448
IE,IE024_01052,25446
FR,FR531_16376,25445
IT,ITC41_012095,25443
FR,FR611_24326,25439
FR,FR611_24063,25439
FR,FR414_88080,25437
FR,FR414_88301,25437
DE,DEF0B_01058056,25434
IE,IE024_14034,25434
DE,DEB3H_07337014,25432
UK,UKK13_E05004418,25432
UK,UKF24_E05006011,25431
FR,FR222_60127,25430
IE,IE022_15065,25429
IT,ITC47_017176,25420
FR,FR524_56238,25419
FR,FR625_46252,25416
IT,ITC48_018008,25415
FR,FR421_67330,25413
FR,FR421_67069,25413
DE,DEF0A_01057010,25412
UK,UKH12_E05002728,25409
FR,FR631_19171,25407
FR,FR631_19018,25407
UK,UKJ23_E05007423,25406
FR,FR414_88111,25404
FR,FR221_02301,25402
FR,FR624_32199,25402
FR,FR213_51134,25397
IE,IE013_27173,25392
FR,FR812_30134,25391
HU,HU3364,25390
FR,FR717_73192,25387
FR,FR214_52394,25387
FR,FR422_68027,25384
FR,FR614_47320,25383
DE,DE933_03353033,25381
FR,FR432_39303,25380
FR,FR721_03021,25377
FR,FR433_70356,25375
FR,FR245_41141,25373
IT,ITC41_012007,25371
UK,UKJ42_E05004940,25369
IE,IE024_07100,25367
FR,FR431_25137,25365
FR,FR625_46212,25363
UK,UKJ42_E05005023,25363
FR,FR302_62374,25361
FR,FR714_38275,25360
DE,DEF05_01051103,25359
FR,FR421_67467,25359
FR,FR412_55546,25357
DE,DEB14_07133043,25357
FR,FR264_89019,25357
DK,DK032_8878,25357
CZ,CZ063_596850,25355
FR,FR811_11056,25354
FR,FR232_76537,25353
IT,ITC16_004139,25350
UK,UKG11_E05001860,25350
CZ,CZ064_583375,25348
FR,FR213_51056,25346
FR,FR722_15251,25346
CZ,CZ053_572799,25345
FR,FR253_61308,25344
FR,FR223_80824,25342
DE,DE257_09572127,25342
FR,FR623_31054,25341
FR,FR623_31318,25340
IE,IE012_12048,25339
FR,FR711_01282,25338
FR,FR711_01037,25338
FR,FR631_19160,25337
FR,FR231_27271,25337
UK,UKJ23_E05007387,25337
FR,FR251_14232,25335
DE,DE256_09571216,25334
IE,IE011_34012,25333
UK,UKK23_E05006808,25333
IT,ITC46_016150,25333
CZ,CZ042_562939,25332
UK,UKJ23_E05007413,25332
UK,UKJ23_E05007315,25327
FR,FR811_11128,25326
HU,HU3396,25320
HU,HU0436,25320
FR,FR242_28050,25320
FR,FR712_07075,25319
UK,UKH23_E05004763,25316
UK,UKF13_E05003351,25315
FR,FR262_58266,25314
FR,FR232_76691,25313
FR,FR231_27590,25312
GR,EL542_20030113,25311
FR,FR523_35293,25311
DE,DEF06_01053107,25307
DE,DE928_03257026,25305
IE,IE011_31013,25304
IE,IE011_31076,25304
FR,FR615_64281,25300
UK,UKJ23_E05007322,25297
UK,UKJ22_E05004019,25297
FR,FR432_39504,25293
ES,ES414_34202,25289
FR,FR623_31133,25287
FR,FR221_02273,25286
DE,DE146_08426031,25286
DE,DE21E_09181116,25285
FR,FR532_17258,25285
FR,FR626_65398,25284
FR,FR626_65116,25284
FR,FR221_02786,25283
UK,UKK13_E05004301,25283
CZ,CZ064_594415,25282
CZ,CZ020_598411,25282
DE,DEB3F_07335020,25280
DE,DE238_09375127,25274
FR,FR414_88348,25274
FR,FR231_27692,25272
FR,FR627_81286,25271
UK,UKK14_E05002153,25271
UK,UKK12_E05002013,25271
UK,UKJ33_E05004607,25268
DE,DE927_03256019,25268
UK,UKK12_E05002068,25266
DE,DE80F_13059072,25262
DK,DK041_8527,25261
CZ,CZ032_557544,25257
FR,FR243_36023,25256
UK,UKH13_E05005918,25255
UK,UKC21_E05008061,25254
UK,UKK23_E05006823,25251
FR,FR431_25566,25251
UK,UKC21_E05008054,25249
IT,ITH20_022176,25247
UK,UKH33_E05004074,25246
FR,FR714_38470,25246
FR,FR832_2B072,25245
FR,FR626_65360,25245
FR,FR721_03137,25244
FR,FR722_15238,25244
FR,FR721_03226,25244
FR,FR713_26264,25244
DE,DEB1B_07143237,25242
FR,FR413_57139,25242
UK,UKF13_E05003366,25240
DK,DK050_8662,25239
FR,FR814_48003,25237
DK,DK022_7280,25236
FR,FR717_73252,25235
UK,UKJ13_E05002634,25235
FR,FR221_02283,25233
HU,HU3042,25230
HU,HU1287,25230
FR,FR232_76664,25228
FR,FR712_07165,25228
FR,FR232_76301,25228
IE,IE022_15029,25228
FR,FR263_71042,25225
FR,FR811_11323,25224
FR,FR422_68288,25222
FR,FR433_70017,25222
FR,FR624_32206,25219
UK,UKC21_E05008081,25218
DE,DE26C_09679153,25217
IE,IE025_19087,25216
FR,FR261_21271,25215
AT,AT313_41121,25212
DE,DE127_08225068,25212
FR,FR221_02777,25210
FR,FR252_50193,25209
BG,BG332_67917,25208
FR,FR211_08379,25205
UK,UKK23_E05006830,25204
DE,DEB25_07235136,25203
FR,FR302_62118,25203
DE,DEF06_01053054,25202
FR,FR611_24528,25201
IE,IE021_03049,25199
FR,FR433_70546,25199
FR,FR823_06073,25195
DE,DEF06_01053053,25194
FR,FR812_30090,25193
FR,FR811_11074,25192
UK,UKK23_E05006827,25192
DK,DK032_8958,25189
FR,FR221_02782,25188
FR,FR231_27526,25187
FR,FR231_27571,25187
FR,FR411_54264,25187
IT,ITI17_050034,25187
FR,FR413_57276,25186
FR,FR243_36114,25183
FR,FR626_65043,25182
FR,FR232_76530,25182
FR,FR611_24529,25182
UK,UKF15_E05006468,25182
FR,FR623_31266,25180
FR,FR623_31419,25180
UK,UKH23_E05004755,25174
UK,UKF16_E05006427,25173
UK,UKF16_E05006439,25173
FR,FR212_10198,25170
FR,FR302_62312,25170
FR,FR243_36054,25167
IT,ITH20_022091,25164
DE,DEG0G_16071068,25163
DE,DEG0K_16075084,25163
UK,UKM23_S31000170,25161
FR,FR615_64039,25156
FR,FR721_03182,25156
UK,UKJ11_E05002359,25155
FR,FR413_57249,25153
FR,FR413_57148,25153
FR,FR611_24061,25153
IT,ITI19_052027,25152
FR,FR251_14146,25151
FR,FR615_64455,25150
FR,FR102_77458,25148
FR,FR625_46315,25146
FR,FR625_46260,25146
FR,FR624_32075,25145
FR,FR531_16091,25144
FR,FR621_09005,25144
IE,IE011_33086,25144
FR,FR433_70371,25142
FR,FR612_33453,25139
DE,DE238_09375116,25138
FR,FR627_81162,25138
IE,IE022_11038,25138
DE,DE248_09474175,25135
IE,IE013_29124,25135
FR,FR411_54249,25131
FR,FR411_54134,25131
FR,FR412_55405,25125
FR,FR611_24116,25125
IE,IE024_14124,25125
FR,FR264_89017,25123
FR,FR521_22369,25123
FR,FR631_19262,25122
FR,FR815_66116,25121
FR,FR222_60633,25121
UK,UKK23_E05006861,25121
UK,UKC21_E05008073,25119
FR,FR251_14740,25118
DK,DK031_9254,25117
CZ,CZ052_572756,25116
DK,DK050_9223,25116
UK,UKH33_E05004079,25113
DK,DK012_7114,25112
FR,FR104_91411,25110
DE,DE25A_09575122,25107
FR,FR232_76405,25102
FR,FR246_45091,25101
FR,FR614_47308,25101
FR,FR614_47220,25101
UK,UKF13_E05003389,25100
IE,IE013_30010,25099
DE,DEF07_01054045,25097
FR,FR531_16387,25096
BG,BG334_15919,25094
FR,FR431_25246,25093
CY,CY000_6315,25092
FR,FR723_43151,25088
FR,FR815_66112,25085
FR,FR813_34319,25083
DE,DE264_09671127,25080
FR,FR524_56019,25078
IT,ITI19_052018,25078
FR,FR433_70189,25077
UK,UKC21_E05008032,25077
UK,UKJ11_E05002305,25076
FR,FR222_60226,25076
FR,FR723_43037,25074
UK,UKH14_E05007094,25073
IE,IE013_27013,25072
FR,FR251_14433,25071
FR,FR432_39366,25071
FR,FR231_27519,25071
FR,FR421_67158,25066
FR,FR515_85157,25066
FR,FR221_02208,25065
FR,FR211_08257,25061
FR,FR628_82068,25061
DE,DE27C_09778134,25060
IE,IE011_33052,25060
FR,FR631_19141,25057
FR,FR251_14553,25056
FR,FR512_49380,25055
FR,FR241_18085,25052
IE,IE022_06052,25047
DE,DEB1B_07143243,25047
DE,DE128_08226097,25046
DE,DE278_09774140,25044
DE,DEF05_01051105,25044
DE,DEF0C_01059082,25044
DE,DEF0E_01061077,25044
FR,FR213_51397,25041
FR,FR622_12220,25040
FR,FR814_48026,25038
FR,FR613_40170,25038
DE,DE27B_09777118,25035
DE,DEG0E_16069009,25030
DE,DEG0J_16074107,25030
ES,ES411_05085,25030
ES,ES412_09052,25030
ES,ES412_09120,25030
ES,ES412_09149,25030
ES,ES416_40002,25030
ES,ES417_42034,25030
FR,FR814_48190,25029
IT,ITC42_013119,25029
FR,FR103_78389,25028
UK,UKG24_E05006964,25028
UK,UKL13_W05000128,25023
FR,FR533_79015,25016
FR,FR263_71013,25013
UK,UKM23_S31000162,25013
UK,UKF16_E05006491,25012
FR,FR615_64341,25012
FR,FR615_64514,25011
FR,FR222_60087,25010
UK,UKK22_E05003718,25010
HU,HU1991,25009
UK,UKJ24_E05007585,25007
IE,IE021_02146,25006
HU,HU1044,25006
FR,FR253_61200,25005
FR,FR531_16263,25005
IE,IE012_12055,25005
FR,FR632_23005,25003
UK,UKF16_E05006404,25003
UK,UKJ33_E05004470,25002
IE,IE024_07059,25002
IE,IE024_14107,25001
FR,FR223_80559,24999
FR,FR223_80165,24999
HU,HU0929,24998
UK,UKK43_E05003604,24998
IE,IE024_23098,24998
UK,UKK12_E05002049,24996
UK,UKJ42_E05004877,24996
PT,PT172_150604,24994
DE,DEB25_07235073,24991
BG,BG311_37188,24991
IE,IE013_30081,24988
UK,UKM50_S31000959,24986
DE,DE80I_13062016,24985
CZ,CZ031_550604,24984
FR,FR223_80023,24983
FR,FR533_79074,24982
FR,FR521_22302,24979
FR,FR251_14494,24978
FR,FR223_80684,24977
FR,FR627_81185,24977
UK,UKH23_E05004685,24977
FR,FR232_76510,24976
DE,DE11D_08136029,24976
UK,UKJ33_E05004672,24973
IT,ITC49_098016,24972
FR,FR832_2B292,24967
FR,FR623_31444,24960
CZ,CZ053_578860,24960
IE,IE011_33139,24959
FR,FR213_51035,24959
CZ,CZ051_546577,24959
FR,FR213_51033,24959
FR,FR214_52371,24956
FR,FR213_51130,24954
CZ,CZ072_585483,24954
DK,DK032_8968,24951
FR,FR263_71581,24950
IE,IE012_09053,24950
DE,DE23A_09377139,24949
FR,FR231_27197,24949
FR,FR623_31114,24945
DK,DK041_8593,24945
DK,DK050_8684,24945
UK,UKJ33_E05004481,24943
UK,UKJ33_E05004458,24943
FR,FR253_61355,24941
DE,DEF0B_01058138,24939
FR,FR231_27572,24938
FR,FR433_70254,24937
UK,UKH14_E05007148,24933
BG,BG424_73033,24929
IE,IE022_06020,24928
AT,AT315_41728,24927
UK,UKH23_E05004783,24926
DE,DE128_08226101,24925
IE,IE011_34044,24924
SK,SK041_520632,24924
FR,FR241_18129,24923
FR,FR431_25273,24922
UK,UKK13_E05004414,24922
DE,DE259_09574150,24921
FR,FR414_88332,24921
FR,FR414_88454,24920
UK,UKM23_S31000159,24920
DE,DE276_09772217,24919
DE,DEF05_01051093,24916
DE,DEB18_07138055,24914
FR,FR422_68187,24912
FR,FR826_84095,24912
ES,ES230_26004,24911
DE,DEF0B_01058039,24909
UK,UKK23_E05006795,24908
IE,IE023_16075,24908
CZ,CZ053_572004,24904
IE,IE025_18322,24903
IE,IE025_18226,24903
HU,HU1387,24901
UK,UKF13_E05003383,24901
UK,UKJ11_E05002286,24899
FR,FR214_52035,24899
DE,DEB24_07233204,24895
FR,FR532_17004,24895
IT,ITC47_017157,24894
FR,FR223_80116,24893
FR,FR411_54553,24892
UK,UKH14_E05007129,24890
DE,DEF06_01053115,24887
FR,FR433_70399,24885
UK,UKH12_E05002715,24885
FR,FR261_21112,24877
FR,FR611_24099,24877
DE,DEB18_07138037,24876
DE,DEF0C_01059041,24871
UK,UKH23_E05004810,24871
ES,ES243_50268,24869
FR,FR615_64176,24869
FR,FR102_77352,24867
FR,FR221_02390,24867
FR,FR232_76680,24867
FR,FR108_95183,24866
FR,FR721_03150,24866
FR,FR721_03317,24866
IT,ITC11_001103,24861
FR,FR253_61228,24860
IE,IE013_27141,24859
SK,SK010_582549,24857
FR,FR811_11071,24855
FR,FR213_51179,24853
FR,FR232_76062,24851
DE,DE21N_09190135,24848
FR,FR831_2A127,24848
FR,FR263_71464,24845
CZ,CZ063_595888,24845
FR,FR212_10185,24842
FR,FR433_70229,24841
FR,FR721_03142,24841
FR,FR721_03071,24841
FR,FR251_14179,24838
FR,FR521_22340,24834
IT,ITC15_003164,24832
FR,FR232_76521,24831
HU,HU2075,24831
UK,UKH33_E05004224,24831
FR,FR242_28101,24830
FR,FR264_89479,24822
FR,FR221_02179,24821
FR,FR221_02267,24821
UK,UKF22_E05005531,24820
UK,UKG24_E05007016,24819
FR,FR531_16179,24819
FR,FR812_30113,24819
DE,DEB3J_07339059,24818
FR,FR252_50317,24817
FR,FR252_50115,24817
ES,ES417_42012,24817
FR,FR261_21285,24816
FR,FR826_84098,24815
UK,UKJ24_E05007647,24815
FR,FR231_27536,24813
FR,FR231_27364,24813
FR,FR534_86038,24811
FR,FR822_05058,24809
FR,FR613_40203,24808
FR,FR222_60468,24808
DE,DE26A_09677177,24807
UK,UKK12_E05002011,24807
FR,FR244_37078,24804
FR,FR232_76339,24803
FR,FR242_28141,24803
FR,FR104_91225,24798
FR,FR421_67255,24798
CY,CY000_2203,24797
FR,FR625_46283,24795
UK,UKJ24_E05007635,24791
UK,UKH33_E05004169,24791
UK,UKJ42_E05005014,24787
FR,FR252_50136,24787
DK,DK041_8508,24786
FR,FR534_86196,24786
FR,FR414_88033,24785
FR,FR252_50107,24785
DE,DEF07_01054110,24785
FR,FR421_67178,24785
FR,FR512_49098,24784
DE,DEF0B_01058014,24782
UK,UKF12_E05003424,24780
FR,FR813_34315,24779
FR,FR241_18056,24778
FR,FR716_69182,24777
DE,DE114_08117009,24774
FR,FR624_32053,24773
FR,FR244_37056,24765
FR,FR521_22163,24763
FR,FR421_67556,24759
FR,FR422_68181,24756
IE,IE024_14058,24753
IE,IE024_14062,24753
FR,FR246_45131,24751
CZ,CZ032_553514,24749
IT,ITC17_005047,24749
FR,FR623_31504,24746
UK,UKJ42_E05005013,24746
DE,DE21M_09189150,24744
FR,FR433_70195,24744
FR,FR626_65346,24742
FR,FR212_10014,24741
IE,IE011_33145,24740
FR,FR514_72049,24740
FR,FR433_70080,24739
FR,FR231_27532,24737
FR,FR222_60418,24737
HU,HU1741,24736
FR,FR245_41138,24735
FR,FR263_71472,24735
UK,UKH33_E05004266,24729
FR,FR302_62316,24727
DK,DK022_7377,24723
FR,FR414_88145,24723
FR,FR632_23222,24719
BG,BG312_61090,24719
FR,FR413_57636,24717
UK,UKJ22_E05003977,24717
GR,EL633_39060112,24716
FR,FR625_46213,24716
FR,FR301_59066,24715
FR,FR633_87134,24715
FR,FR413_57459,24715
UK,UKG11_E05001849,24715
FR,FR243_36097,24713
FR,FR815_66051,24713
AT,AT123_31939,24709
DE,DE80E_13058078,24707
IT,ITC16_004014,24707
UK,UKJ42_E05005107,24706
UK,UKK15_E05008372,24705
FR,FR414_88153,24704
FR,FR223_80473,24700
UK,UKJ24_E05007700,24697
FR,FR632_23181,24696
FR,FR223_80560,24692
FR,FR832_2B329,24690
IT,ITC18_006028,24690
IE,IE022_06009,24689
DE,DE22B_09278178,24688
FR,FR223_80311,24688
FR,FR212_10213,24688
FR,FR514_72265,24688
UK,UKJ24_E05007697,24687
DE,DEB3G_07336095,24683
CZ,CZ020_564915,24683
UK,UKC21_E05008043,24680
DK,DK021_7163,24678
DE,DEF05_01051125,24677
FR,FR513_53191,24676
FR,FR513_53046,24676
FR,FR241_18051,24675
FR,FR222_60690,24675
FR,FR246_45265,24674
FR,FR431_25314,24674
FR,FR623_31155,24674
FR,FR625_46159,24673
UK,UKJ34_E05008495,24673
FR,FR611_24339,24671
DE,DEF0C_01059128,24669
FR,FR213_51345,24669
FR,FR411_54009,24668
UK,UKK22_E05003679,24668
CZ,CZ072_592587,24667
DE,DEB3K_07340217,24664
FR,FR222_60162,24663
FR,FR531_16139,24663
FR,FR714_38542,24663
DE,DE949_03454021,24662
DE,DE257_09572160,24659
FR,FR632_23128,24659
UK,UKK13_E05004351,24659
FR,FR212_10389,24658
IE,IE023_16153,24657
FR,FR632_23125,24654
FR,FR611_24377,24654
UK,UKJ11_E05002368,24653
FR,FR232_76544,24647
FR,FR433_70338,24647
HU,HU1584,24646
HU,HU2962,24646
FR,FR252_50268,24644
SK,SK022_505706,24644
DE,DE269_09676158,24643
FR,FR421_67466,24643
FR,FR252_50504,24642
FR,FR252_50073,24642
IE,IE024_23131,24641
UK,UKJ24_E05007655,24638
FR,FR623_31189,24636
HU,HU1927,24633
UK,UKJ23_E05007357,24633
FR,FR242_28117,24631
FR,FR715_42226,24630
DE,DE26C_09679167,24627
AT,AT226_61405,24626
DE,DEF06_01053084,24624
UK,UKF25_E05006057,24624
FR,FR811_11222,24623
FR,FR431_25202,24620
DK,DK022_7330,24618
FR,FR302_62467,24617
IT,ITH54_036029,24616
FR,FR253_61284,24606
FR,FR621_09340,24605
FR,FR823_06094,24605
FR,FR246_45149,24603
FR,FR826_84112,24603
FR,FR632_23242,24603
FR,FR221_02624,24601
FR,FR232_76086,24600
FR,FR422_68165,24600
FR,FR244_37168,24599
DK,DK022_7340,24599
FR,FR431_25085,24595
FR,FR242_28258,24595
IE,IE011_28050,24594
UK,UKJ22_E05003953,24594
FR,FR615_64554,24592
FR,FR514_72313,24591
FR,FR712_07321,24588
DE,DE27A_09776120,24586
FR,FR627_81025,24583
ES,ES417_42107,24583
CZ,CZ072_549550,24582
UK,UKM50_S31000957,24581
FR,FR515_85193,24579
ES,ES424_19139,24578
IE,IE025_19038,24577
NL,NL226_1705,24575
FR,FR627_81316,24574
BG,BG414_69777,24573
UK,UKH23_E05004698,24573
DE,DEF0D_01060057,24572
FR,FR533_79153,24571
FR,FR261_21698,24570
FR,FR814_48175,24570
UK,UKJ22_E05003972,24569
UK,UKH23_E05004860,24568
IE,IE024_14095,24568
DK,DK022_7279,24568
DE,DEB3G_07336075,24567
UK,UKF13_E05003301,24566
CZ,CZ041_579360,24564
FR,FR231_27095,24564
DE,DE227_09274112,24563
FR,FR611_24161,24563
FR,FR223_80329,24560
FR,FR221_02017,24558
FR,FR242_28204,24556
ES,ES424_19284,24555
FR,FR262_58299,24554
IE,IE013_29071,24554
CZ,CZ031_535877,24553
FR,FR433_70512,24551
DE,DEB1B_07143084,24548
FR,FR721_03078,24547
FR,FR521_22039,24546
FR,FR242_28389,24545
FR,FR717_73088,24542
FR,FR532_17229,24542
FR,FR422_68176,24541
FR,FR721_03196,24540
UK,UKJ12_E05002401,24540
FR,FR421_67017,24539
FR,FR413_57118,24536
FR,FR632_23230,24534
FR,FR214_52446,24533
FR,FR222_60152,24532
FR,FR213_51508,24531
DE,DEB13_07132070,24529
DE,DEB1A_07141060,24529
IT,ITC48_018022,24529
FR,FR724_63408,24528
BG,BG334_87271,24528
FR,FR213_51499,24521
FR,FR263_71130,24515
UK,UKK12_E05002060,24515
UK,UKF16_E05006499,24508
FR,FR261_21517,24508
FR,FR531_16250,24506
FR,FR414_88105,24506
DE,DEB18_07138064,24505
FR,FR412_55391,24503
FR,FR412_55362,24503
FR,FR611_24109,24501
FR,FR413_57393,24500
UK,UKJ24_E05007693,24500
DE,DE26A_09677119,24499
FR,FR245_41289,24498
DE,DE24A_09476159,24497
DE,DEG06_16061033,24494
DE,DEG0A_16065047,24494
FR,FR514_72125,24491
AT,AT331_70824,24488
UK,UKM35_S31000659,24488
UK,UKH12_E05002791,24487
