Date,Price,Open,High,Low,Change %
"Oct 31, 2011",9.014,8.9974,9.0509,8.9809,-0.23%
"Oct 28, 2011",9.0347,8.9807,9.0487,8.9727,0.43%
"Oct 27, 2011",8.9956,9.0647,9.0776,8.9691,-0.81%
"Oct 26, 2011",9.0694,9.1104,9.1339,9.0461,-0.63%
"Oct 25, 2011",9.1272,9.1035,9.1414,9.0838,0.13%
"Oct 24, 2011",9.1153,9.1041,9.1414,9.0776,0.22%
"Oct 21, 2011",9.095,9.1084,9.1425,9.0595,-0.35%
"Oct 20, 2011",9.1267,9.1054,9.1466,9.0738,-0.03%
"Oct 19, 2011",9.1296,9.1134,9.1676,9.083,0.10%
"Oct 18, 2011",9.1206,9.148,9.1978,9.1006,-0.42%
"Oct 17, 2011",9.1587,9.1383,9.182,9.0995,0.05%
"Oct 14, 2011",9.1539,9.1366,9.1753,9.099,-0.06%
"Oct 13, 2011",9.1597,9.1306,9.1898,9.0906,0.22%
"Oct 12, 2011",9.1392,9.106,9.1517,9.0824,0.30%
"Oct 11, 2011",9.1118,9.0653,9.1487,9.0594,0.29%
"Oct 10, 2011",9.0852,9.1122,9.1541,9.0586,-0.26%
"Oct 07, 2011",9.1091,9.1439,9.1652,9.0862,-0.51%
"Oct 06, 2011",9.1555,9.1456,9.2198,9.1046,0.01%
"Oct 05, 2011",9.1547,9.1223,9.1986,9.0892,0.32%
"Oct 04, 2011",9.1258,9.1415,9.2154,9.0851,-0.22%
"Oct 03, 2011",9.1459,9.1998,9.2371,9.0885,-0.51%
"Sep 30, 2011",9.1925,9.2393,9.2843,9.1423,-0.67%
"Sep 29, 2011",9.2546,9.2239,9.2737,9.183,0.25%
"Sep 28, 2011",9.2311,9.1802,9.2455,9.14,0.41%
"Sep 27, 2011",9.1933,9.2078,9.2357,9.1344,-0.24%
"Sep 26, 2011",9.2152,9.332,9.357,9.1888,-1.59%
"Sep 23, 2011",9.3637,9.2746,9.3797,9.2185,0.88%
"Sep 22, 2011",9.2824,9.1756,9.3251,9.1733,1.00%
"Sep 21, 2011",9.1908,9.0534,9.2133,9.0349,1.46%
"Sep 20, 2011",9.0581,9.126,9.1725,9.0411,-0.88%
