"Date","Price","Open","High","Low","Change %"
"Aug 18, 2011","7.4499","7.4469","7.4580","7.4410","-0.00%"
"Aug 17, 2011","7.4501","7.4481","7.4601","7.4396","0.00%"
"Aug 16, 2011","7.4501","7.4469","7.4592","7.4331","0.01%"
"Aug 15, 2011","7.4493","7.4451","7.4547","7.4408","-0.11%"
"Aug 12, 2011","7.4576","7.4454","7.4610","7.4418","0.10%"
"Aug 11, 2011","7.4503","7.4467","7.4595","7.4378","-0.01%"
"Aug 10, 2011","7.4510","7.4492","7.4597","7.4409","-0.00%"
"Aug 09, 2011","7.4511","7.4464","7.4667","7.4307","0.01%"
"Aug 08, 2011","7.4503","7.4454","7.4607","7.4388","0.19%"
"Aug 05, 2011","7.4361","7.4450","7.4584","7.4291","-0.17%"
"Aug 04, 2011","7.4489","7.4447","7.4609","7.4370","0.01%"
"Aug 03, 2011","7.4478","7.4473","7.4573","7.4358","-0.01%"
"Aug 02, 2011","7.4482","7.4472","7.4568","7.4417","-0.02%"
"Aug 01, 2011","7.4499","7.4474","7.4583","7.4400","0.08%"
"Jul 29, 2011","7.4442","7.4455","7.4592","7.4395","-0.07%"
"Jul 28, 2011","7.4493","7.4495","7.4569","7.4428","-0.02%"
"Jul 27, 2011","7.4508","7.4493","7.4603","7.4425","-0.02%"
"Jul 26, 2011","7.4524","7.4499","7.4573","7.4456","-0.03%"
"Jul 25, 2011","7.4544","7.4534","7.4595","7.4459","-0.03%"
"Jul 22, 2011","7.4566","7.4508","7.4621","7.4460","0.04%"
"Jul 21, 2011","7.4536","7.4524","7.4634","7.4432","-0.02%"
"Jul 20, 2011","7.4548","7.4516","7.4632","7.4460","-0.01%"
"Jul 19, 2011","7.4555","7.4527","7.4649","7.4469","-0.01%"
"Jul 18, 2011","7.4566","7.4543","7.4610","7.4490","-0.03%"
"Jul 15, 2011","7.4588","7.4560","7.4646","7.4444","0.02%"
"Jul 14, 2011","7.4573","7.4535","7.4636","7.4394","-0.00%"
"Jul 13, 2011","7.4576","7.4547","7.4679","7.4403","-0.02%"
"Jul 12, 2011","7.4592","7.4554","7.4642","7.4446","0.02%"
"Jul 11, 2011","7.4579","7.4566","7.4641","7.4501","-0.01%"
"Jul 08, 2011","7.4587","7.4555","7.4706","7.4493","0.01%"
"Jul 07, 2011","7.4582","7.4562","7.4686","7.4445","-0.01%"
"Jul 06, 2011","7.4589","7.4551","7.4641","7.4516","-0.00%"
"Jul 05, 2011","7.4592","7.4555","7.4659","7.4502","0.01%"
"Jul 04, 2011","7.4586","7.4561","7.4666","7.4505","-0.06%"
"Jul 01, 2011","7.4634","7.4568","7.4668","7.4501","0.06%"
"Jun 30, 2011","7.4587","7.4561","7.4647","7.4518","-0.01%"
"Jun 29, 2011","7.4596","7.4540","7.4968","7.4325","0.01%"
"Jun 28, 2011","7.4586","7.4555","7.4662","7.4505","0.01%"
"Jun 27, 2011","7.4581","7.4565","7.4645","7.4494","0.01%"
"Jun 24, 2011","7.4576","7.4555","7.4675","7.4467","-0.01%"
"Jun 23, 2011","7.4587","7.4567","7.4639","7.4499","0.01%"
"Jun 22, 2011","7.4582","7.4554","7.4719","7.4410","-0.01%"
"Jun 21, 2011","7.4590","7.4569","7.4670","7.4442","-0.01%"
"Jun 20, 2011","7.4595","7.4567","7.4670","7.4469","-0.03%"
"Jun 17, 2011","7.4619","7.4559","7.4686","7.4463","0.03%"
"Jun 16, 2011","7.4598","7.4558","7.4686","7.4487","0.01%"
"Jun 15, 2011","7.4590","7.4554","7.4641","7.4504","-0.01%"
"Jun 14, 2011","7.4598","7.4570","7.4656","7.4485","0.02%"
"Jun 13, 2011","7.4585","7.4580","7.4650","7.4511","-0.01%"
"Jun 10, 2011","7.4594","7.4535","7.4689","7.4500","0.02%"
"Jun 09, 2011","7.4577","7.4537","7.4732","7.4233","-0.01%"
"Jun 08, 2011","7.4581","7.4541","7.4609","7.4504","0.01%"
"Jun 07, 2011","7.4575","7.4534","7.4634","7.4472","0.02%"
"Jun 06, 2011","7.4557","7.4529","7.4641","7.4481","0.00%"
"Jun 03, 2011","7.4554","7.4515","7.4656","7.4382","0.00%"
"Jun 02, 2011","7.4552","7.4534","7.4640","7.4464","-0.00%"
"Jun 01, 2011","7.4554","7.4514","7.4668","7.4458","-0.00%"
"May 31, 2011","7.4557","7.4527","7.4719","7.4422","-0.01%"
"May 30, 2011","7.4562","7.4524","7.4617","7.4482","0.00%"
"May 27, 2011","7.4560","7.4524","7.4634","7.4469","0.00%"
"May 26, 2011","7.4559","7.4556","7.4633","7.4459","-0.03%"
"May 25, 2011","7.4578","7.4532","7.4651","7.4495","0.01%"
"May 24, 2011","7.4570","7.4540","7.4650","7.4454","-0.00%"
"May 23, 2011","7.4573","7.4540","7.4631","7.4483","-0.02%"
"May 20, 2011","7.4591","7.4543","7.4656","7.4461","0.01%"
"May 19, 2011","7.4585","7.4565","7.4645","7.4502","0.01%"
"May 18, 2011","7.4580","7.4553","7.4630","7.4460","0.01%"
"May 17, 2011","7.4570","7.4533","7.4627","7.4429","0.00%"
"May 16, 2011","7.4569","7.4546","7.4604","7.4478","0.01%"
"May 13, 2011","7.4562","7.4539","7.4676","7.4462","0.01%"
"May 12, 2011","7.4558","7.4539","7.4641","7.4475","-0.01%"
"May 11, 2011","7.4566","7.4541","7.4625","7.4474","-0.01%"
"May 10, 2011","7.4570","7.4556","7.4671","7.4375","0.01%"
"May 09, 2011","7.4565","7.4565","7.4717","7.4488","-0.02%"
"May 06, 2011","7.4581","7.4561","7.4709","7.4444","0.01%"
"May 05, 2011","7.4577","7.4539","7.4696","7.4361","0.00%"
"May 04, 2011","7.4574","7.4553","7.4678","7.4448","0.01%"
"May 03, 2011","7.4569","7.4532","7.4638","7.4495","0.00%"
"May 02, 2011","7.4569","7.4561","7.4647","7.4484","0.04%"
"Apr 29, 2011","7.4538","7.4552","7.4642","7.4492","-0.05%"
"Apr 28, 2011","7.4576","7.4531","7.4623","7.4483","0.02%"
"Apr 27, 2011","7.4558","7.4520","7.4688","7.4433","-0.01%"
"Apr 26, 2011","7.4562","7.4545","7.4635","7.4479","-0.01%"
"Apr 25, 2011","7.4571","7.4551","7.4627","7.4494","-0.01%"
"Apr 22, 2011","7.4575","7.4551","7.4622","7.4480","0.00%"
"Apr 21, 2011","7.4573","7.4568","7.4621","7.4502","0.00%"
"Apr 20, 2011","7.4573","7.4514","7.4683","7.4466","-0.01%"
"Apr 19, 2011","7.4577","7.4545","7.4702","7.4497","-0.01%"
"Apr 18, 2011","7.4587","7.4575","7.4688","7.4400","0.00%"
"Apr 15, 2011","7.4587","7.4583","7.4637","7.4476","-0.01%"
"Apr 14, 2011","7.4592","7.4548","7.4634","7.4506","0.01%"
"Apr 13, 2011","7.4585","7.4577","7.4680","7.4509","0.00%"
"Apr 12, 2011","7.4582","7.4575","7.4634","7.4495","0.00%"
"Apr 11, 2011","7.4579","7.4563","7.4634","7.4497","-0.00%"
