NUTS_3_2013_CODE;NUTS_3_2010_CODE;LAU1_NAT_CODE;LAU2_NAT_CODE;CHANGE;NAME_1;NAME_2_LAT;POP;AREA;DEGURBA;;
DEF08;DEF08;n.a.;01055041;no;Süsel;Süsel;5259;75310000;3;;
DEF08;DEF08;n.a.;01055042;no;Timmendorfer Strand;Timmendorfer Strand;8825;20130000;2;;
DEF08;DEF08;n.a.;01055044;no;Scharbeutz;Scharbeutz;10804;52630000;2;;
DEF08;DEF08;n.a.;01055046;no;Fehmarn, Stadt;Fehmarn, Stadt;12369;185480000;3;;
DEF09;DEF09;010565616;01056029;no;Klein Nordende;Klein Nordende;3101;10790000;2;;
DEF09;DEF09;010565616;01056030;no;Klein Offenseth-Sparrieshoop;Klein Offenseth-Sparrieshoop;2918;16920000;2;;
DEF09;DEF09;010565616;01056031;no;Kölln-Reisiek;Kölln-Reisiek;2972;6770000;2;;
DEF09;DEF09;010565616;01056033;no;Seester;Seester;908;11570000;3;;
DEF09;DEF09;010565616;01056042;no;Raa-Besenbek;Raa-Besenbek;568;12990000;3;;
DEF09;DEF09;010565616;01056045;no;Seestermühe;Seestermühe;959;23350000;3;;
DEF09;DEF09;010565616;01056046;no;Seeth-Ekholt;Seeth-Ekholt;839;6890000;3;;
DEF09;DEF09;010565628;01056019;no;Haselau;Haselau;1065;18880000;3;;
DEF09;DEF09;010565628;01056020;no;Haseldorf;Haseldorf;1712;18080000;3;;
DEF09;DEF09;010565628;01056027;no;Hetlingen;Hetlingen;1306;24100000;3;;
DEF09;DEF09;010565636;01056006;no;Bokel;Bokel;615;16020000;3;;
DEF09;DEF09;010565636;01056010;no;Brande-Hörnerkirchen;Brande-Hörnerkirchen;1606;13140000;3;;
DEF09;DEF09;010565636;01056038;no;Osterhorn;Osterhorn;402;6380000;3;;
DEF09;DEF09;010565636;01056051;no;Westerhorn;Westerhorn;1303;9370000;3;;
DEF09;DEF09;010565642;01056001;no;Appen;Appen;4842;20280000;2;;
DEF09;DEF09;010565642;01056016;no;Groß Nordende;Groß Nordende;734;5640000;3;;
DEF09;DEF09;010565642;01056023;no;Heidgraben;Heidgraben;2497;5380000;2;;
DEF09;DEF09;010565642;01056024;no;Heist;Heist;2836;9960000;2;;
DEF09;DEF09;010565642;01056028;no;Holm;Holm;3074;16050000;3;;
DEF09;DEF09;010565642;01056036;no;Moorrege;Moorrege;3995;10760000;2;;
DEF09;DEF09;010565642;01056037;no;Neuendeich;Neuendeich;518;8540000;3;;
DEF09;DEF09;010565660;01056003;no;Bevern;Bevern;602;8040000;3;;
DEF09;DEF09;010565660;01056004;no;Bilsen;Bilsen;760;6200000;3;;
DEF09;DEF09;010565660;01056008;no;Bokholt-Hanredder;Bokholt-Hanredder;1197;8560000;3;;
DEF09;DEF09;010565660;01056011;no;Bullenkuhlen;Bullenkuhlen;353;3940000;3;;
DEF09;DEF09;010565660;01056014;no;Ellerhoop;Ellerhoop;1437;10800000;3;;
DEF09;DEF09;010565660;01056017;no;Groß Offenseth-Aspern;Groß Offenseth-Aspern;408;10560000;3;;
DEF09;DEF09;010565660;01056022;no;Heede;Heede;678;15480000;3;;
DEF09;DEF09;010565660;01056026;no;Hemdingen;Hemdingen;1635;16420000;3;;
DEF09;DEF09;010565660;01056034;no;Langeln;Langeln;536;10280000;3;;
DEF09;DEF09;010565660;01056035;no;Lutzhorn;Lutzhorn;797;21720000;3;;
DEF09;DEF09;010565687;01056005;no;Bönningstedt;Bönningstedt;4447;12050000;2;;
DEF09;DEF09;010565687;01056009;no;Borstel-Hohenraden;Borstel-Hohenraden;2264;14880000;2;;
DEF09;DEF09;010565687;01056013;no;Ellerbek;Ellerbek;4153;9110000;2;;
DEF09;DEF09;010565687;01056021;no;Hasloh;Hasloh;3312;11070000;3;;
DEF09;DEF09;010565687;01056032;no;Kummerfeld;Kummerfeld;2134;6500000;2;;
DEF09;DEF09;010565687;01056040;no;Prisdorf;Prisdorf;2162;5230000;2;;
DEF09;DEF09;010565687;01056047;no;Tangstedt;Tangstedt;2196;12520000;3;;
DEF09;DEF09;n.a.;01056002;no;Barmstedt, Stadt;Barmstedt, Stadt;9943;17170000;2;;
DEF09;DEF09;n.a.;01056015;no;Elmshorn, Stadt;Elmshorn, Stadt;47490;21370000;2;;
DEF09;DEF09;n.a.;01056018;no;Halstenbek;Halstenbek;16631;12580000;2;;
DEF09;DEF09;n.a.;01056025;no;Helgoland;Helgoland;1370;4200000;3;;
DEF09;DEF09;n.a.;01056039;no;Pinneberg, Stadt;Pinneberg, Stadt;41726;21540000;2;;
DEF09;DEF09;n.a.;01056041;no;Quickborn, Stadt;Quickborn, Stadt;19986;43170000;2;;
DEF09;DEF09;n.a.;01056043;no;Rellingen;Rellingen;13508;13180000;2;;
DEF09;DEF09;n.a.;01056044;no;Schenefeld, Stadt;Schenefeld, Stadt;18448;9990000;2;;
DEF09;DEF09;n.a.;01056048;no;Tornesch, Stadt;Tornesch, Stadt;12560;20610000;2;;
DEF09;DEF09;n.a.;01056049;no;Uetersen, Stadt;Uetersen, Stadt;17598;11430000;2;;
DEF09;DEF09;n.a.;01056050;no;Wedel, Stadt;Wedel, Stadt;31725;33820000;2;;
DEF0A;DEF0A;010575727;01057004;no;Behrensdorf (Ostsee);Behrensdorf (Ostsee);605;20850000;3;;
DEF0A;DEF0A;010575727;01057007;no;Blekendorf;Blekendorf;1721;38340000;3;;
DEF0A;DEF0A;010575727;01057013;no;Dannau;Dannau;650;9120000;3;;
DEF0A;DEF0A;010575727;01057021;no;Giekau;Giekau;1069;32800000;3;;
DEF0A;DEF0A;010575727;01057026;no;Helmstorf;Helmstorf;327;12730000;3;;
DEF0A;DEF0A;010575727;01057027;no;Högsdorf;Högsdorf;421;10920000;3;;
DEF0A;DEF0A;010575727;01057029;no;Hohenfelde;Hohenfelde;1040;10540000;3;;
DEF0A;DEF0A;010575727;01057030;no;Hohwacht (Ostsee);Hohwacht (Ostsee);884;8770000;3;;
DEF0A;DEF0A;010575727;01057034;no;Kirchnüchel;Kirchnüchel;183;10090000;3;;
DEF0A;DEF0A;010575727;01057035;no;Klamp;Klamp;720;9720000;3;;
DEF0A;DEF0A;010575727;01057038;no;Kletkamp;Kletkamp;102;11520000;3;;
DEF0A;DEF0A;010575727;01057048;no;Lütjenburg, Stadt;Lütjenburg, Stadt;5366;6150000;2;;
DEF0A;DEF0A;010575727;01057055;no;Panker;Panker;1431;22760000;3;;
DEF0A;DEF0A;010575727;01057076;no;Schwartbuck;Schwartbuck;786;13150000;3;;
DEF0A;DEF0A;010575727;01057082;no;Tröndel;Tröndel;394;7580000;3;;
DEF0A;DEF0A;010575739;01057001;no;Ascheberg (Holstein);Ascheberg (Holstein);3064;20930000;3;;
DEF0A;DEF0A;010575739;01057009;no;Bösdorf;Bösdorf;1313;21100000;3;;
DEF0A;DEF0A;010575739;01057015;no;Dersau;Dersau;849;7510000;3;;
DEF0A;DEF0A;010575739;01057017;no;Dörnick;Dörnick;263;4300000;3;;
DEF0A;DEF0A;010575739;01057022;no;Grebin;Grebin;911;24140000;3;;
DEF0A;DEF0A;010575739;01057032;no;Kalübbe;Kalübbe;584;11800000;3;;
DEF0A;DEF0A;010575739;01057045;no;Lebrade;Lebrade;588;18590000;3;;
DEF0A;DEF0A;010575739;01057053;no;Nehmten;Nehmten;285;22040000;3;;
DEF0A;DEF0A;010575739;01057065;no;Rantzau;Rantzau;329;16910000;3;;
DEF0A;DEF0A;010575739;01057067;no;Rathjensdorf;Rathjensdorf;515;11790000;3;;
DEF0A;DEF0A;010575739;01057089;no;Wittmoldt;Wittmoldt;161;5710000;3;;
DEF0A;DEF0A;010575747;01057002;no;Barmissen;Barmissen;153;5150000;3;;
DEF0A;DEF0A;010575747;01057010;no;Boksee;Boksee;451;5530000;3;;
DEF0A;DEF0A;010575747;01057011;no;Bothkamp;Bothkamp;269;13850000;3;;
DEF0A;DEF0A;010575747;01057023;no;Großbarkau;Großbarkau;204;2930000;3;;
DEF0A;DEF0A;010575747;01057031;no;Honigsee;Honigsee;438;11270000;3;;
DEF0A;DEF0A;010575747;01057033;no;Kirchbarkau;Kirchbarkau;740;2160000;3;;
DEF0A;DEF0A;010575747;01057037;no;Klein Barkau;Klein Barkau;263;4190000;3;;
DEF0A;DEF0A;010575747;01057042;no;Kühren;Kühren;660;16810000;3;;
DEF0A;DEF0A;010575747;01057046;no;Lehmkuhlen;Lehmkuhlen;1369;31260000;3;;
DEF0A;DEF0A;010575747;01057047;no;Löptin;Löptin;303;9080000;3;;
DEF0A;DEF0A;010575747;01057054;no;Nettelsee;Nettelsee;424;6470000;3;;
DEF0A;DEF0A;010575747;01057058;no;Pohnsdorf;Pohnsdorf;453;24620000;3;;
DEF0A;DEF0A;010575747;01057059;no;Postfeld;Postfeld;465;8330000;3;;
DEF0A;DEF0A;010575747;01057066;no;Rastorf;Rastorf;846;20010000;3;;
DEF0A;DEF0A;010575747;01057070;no;Schellhorn;Schellhorn;1551;10540000;2;;
DEF0A;DEF0A;010575747;01057084;no;Wahlstorf;Wahlstorf;491;14830000;3;;
DEF0A;DEF0A;010575747;01057086;no;Warnau;Warnau;357;3980000;3;;
DEF0A;DEF0A;010575755;01057003;no;Barsbek;Barsbek;555;8730000;3;;
DEF0A;DEF0A;010575755;01057006;no;Bendfeld;Bendfeld;215;4410000;3;;
DEF0A;DEF0A;010575755;01057012;no;Brodersdorf;Brodersdorf;418;3630000;2;;
DEF0A;DEF0A;010575755;01057018;no;Fahren;Fahren;128;3600000;3;;
DEF0A;DEF0A;010575755;01057020;no;Fiefbergen;Fiefbergen;566;5800000;2;;
DEF0A;DEF0A;010575755;01057028;no;Höhndorf;Höhndorf;400;5630000;3;;
DEF0A;DEF0A;010575755;01057039;no;Köhn;Köhn;826;13160000;3;;
DEF0A;DEF0A;010575755;01057040;no;Krokau;Krokau;440;4450000;2;;
DEF0A;DEF0A;010575755;01057041;no;Krummbek;Krummbek;409;5480000;3;;
DEF0A;DEF0A;010575755;01057043;no;Laboe;Laboe;4906;5230000;3;;
DEF0A;DEF0A;010575755;01057049;no;Lutterbek;Lutterbek;374;3230000;3;;
DEF0A;DEF0A;010575755;01057056;no;Passade;Passade;350;4320000;3;;
DEF0A;DEF0A;010575755;01057060;no;Prasdorf;Prasdorf;443;4770000;3;;
DEF0A;DEF0A;010575755;01057063;no;Probsteierhagen;Probsteierhagen;2017;14950000;3;;
DEF0A;DEF0A;010575755;01057073;no;Schönberg (Holstein);Schönberg (Holstein);6033;11640000;2;;
DEF0A;DEF0A;010575755;01057078;no;Stakendorf;Stakendorf;459;7970000;3;;
DEF0A;DEF0A;010575755;01057079;no;Stein;Stein;786;3810000;3;;
DEF0A;DEF0A;010575755;01057081;no;Stoltenberg;Stoltenberg;292;7780000;3;;
DEF0A;DEF0A;010575755;01057087;no;Wendtorf;Wendtorf;1009;5120000;3;;
DEF0A;DEF0A;010575755;01057088;no;Wisch;Wisch;691;9180000;3;;
DEF0A;DEF0A;010575775;01057016;no;Dobersdorf;Dobersdorf;1097;21910000;3;;
DEF0A;DEF0A;010575775;01057044;no;Lammershagen;Lammershagen;257;25970000;3;;
DEF0A;DEF0A;010575775;01057050;no;Martensrade;Martensrade;958;19530000;3;;
DEF0A;DEF0A;010575775;01057052;no;Mucheln;Mucheln;588;14280000;3;;
DEF0A;DEF0A;010575775;01057072;no;Schlesen;Schlesen;509;7990000;3;;
DEF0A;DEF0A;010575775;01057077;no;Selent;Selent;1323;4330000;3;;
DEF0A;DEF0A;010575775;01057090;no;Fargau-Pratjau;Fargau-Pratjau;768;23530000;3;;
DEF0A;DEF0A;010575782;01057025;no;Heikendorf;Heikendorf;8155;14720000;2;;
DEF0A;DEF0A;010575782;01057051;no;Mönkeberg;Mönkeberg;3810;2780000;2;;
DEF0A;DEF0A;010575782;01057074;no;Schönkirchen;Schönkirchen;6248;15950000;2;;
DEF0A;DEF0A;010575785;01057005;no;Belau;Belau;361;14890000;3;;
DEF0A;DEF0A;010575785;01057024;no;Großharrie;Großharrie;538;13160000;3;;
DEF0A;DEF0A;010575785;01057068;no;Rendswühren;Rendswühren;777;19750000;3;;
DEF0A;DEF0A;010575785;01057069;no;Ruhwinkel;Ruhwinkel;962;13130000;3;;
DEF0A;DEF0A;010575785;01057071;no;Schillsdorf;Schillsdorf;885;26500000;3;;
DEF0A;DEF0A;010575785;01057080;no;Stolpe;Stolpe;1253;23210000;3;;
DEF0A;DEF0A;010575785;01057083;no;Tasdorf;Tasdorf;355;5100000;3;;
DEF0A;DEF0A;010575785;01057085;no;Wankendorf;Wankendorf;2907;13340000;3;;
DEF0A;DEF0A;n.a.;01057008;no;Bönebüttel;Bönebüttel;2021;20400000;3;;
DEF0A;DEF0A;n.a.;01057057;no;Plön, Stadt;Plön, Stadt;8642;36730000;2;;
DEF0A;DEF0A;n.a.;01057062;no;Preetz, Stadt;Preetz, Stadt;15528;14400000;2;;
DEF0A;DEF0A;n.a.;01057091;no;Schwentinental, Stadt;Schwentinental, Stadt;13464;17820000;2;;
DEF0B;DEF0B;010585803;01058001;no;Achterwehr;Achterwehr;964;15650000;3;;
DEF0B;DEF0B;010585803;01058028;no;Bredenbek;Bredenbek;1412;12430000;3;;
DEF0B;DEF0B;010585803;01058050;no;Felde;Felde;2049;13870000;3;;
DEF0B;DEF0B;010585803;01058093;no;Krummwisch;Krummwisch;671;13910000;3;;
DEF0B;DEF0B;010585803;01058104;no;Melsdorf;Melsdorf;1690;5880000;2;;
DEF0B;DEF0B;010585803;01058126;no;Ottendorf;Ottendorf;877;3550000;2;;
DEF0B;DEF0B;010585803;01058130;no;Quarnbek;Quarnbek;1767;16180000;3;;
DEF0B;DEF0B;010585803;01058171;no;Westensee;Westensee;1511;36910000;3;;
DEF0B;DEF0B;010585822;01058037;no;Dänischenhagen;Dänischenhagen;3915;15710000;2;;
DEF0B;DEF0B;010585822;01058116;no;Noer;Noer;850;13900000;3;;
DEF0B;DEF0B;010585822;01058150;no;Schwedeneck;Schwedeneck;2861;28540000;3;;
DEF0B;DEF0B;010585822;01058157;no;Strande;Strande;1513;13730000;3;;
DEF0B;DEF0B;010585824;01058051;no;Felm;Felm;1096;15330000;3;;
DEF0B;DEF0B;010585824;01058058;no;Gettorf;Gettorf;7001;9350000;2;;
DEF0B;DEF0B;010585824;01058096;no;Lindau;Lindau;1263;25180000;3;;
DEF0B;DEF0B;010585824;01058110;no;Neudorf-Bornstein;Neudorf-Bornstein;1049;14170000;3;;
DEF0B;DEF0B;010585824;01058112;no;Neuwittenbek;Neuwittenbek;1207;13120000;3;;
DEF0B;DEF0B;010585824;01058121;no;Osdorf;Osdorf;2382;19880000;2;;
DEF0B;DEF0B;010585824;01058142;no;Schinkel;Schinkel;1006;10210000;3;;
DEF0B;DEF0B;010585824;01058165;no;Tüttendorf;Tüttendorf;1060;17740000;3;;
DEF0B;DEF0B;010585830;01058019;no;Böhnhusen;Böhnhusen;306;5290000;3;;
DEF0B;DEF0B;010585830;01058053;no;Flintbek;Flintbek;7312;17570000;2;;
DEF0B;DEF0B;010585830;01058145;no;Schönhorst;Schönhorst;319;3550000;3;;
DEF0B;DEF0B;010585830;01058160;no;Techelsdorf;Techelsdorf;146;4350000;3;;
DEF0B;DEF0B;010585833;01058003;no;Alt Duvenstedt;Alt Duvenstedt;1907;20420000;3;;
DEF0B;DEF0B;010585833;01058054;no;Fockbek;Fockbek;6305;26650000;2;;
DEF0B;DEF0B;010585833;01058118;no;Nübbel;Nübbel;1538;14020000;2;;
DEF0B;DEF0B;010585833;01058136;no;Rickert;Rickert;1087;5520000;2;;
DEF0B;DEF0B;010585847;01058010;no;Bargstall;Bargstall;141;4620000;3;;
DEF0B;DEF0B;010585847;01058029;no;Breiholz;Breiholz;1375;18490000;3;;
DEF0B;DEF0B;010585847;01058036;no;Christiansholm;Christiansholm;238;8420000;3;;
DEF0B;DEF0B;010585847;01058047;no;Elsdorf-Westermühlen;Elsdorf-Westermühlen;1653;27480000;3;;
DEF0B;DEF0B;010585847;01058055;no;Friedrichsgraben;Friedrichsgraben;58;5390000;3;;
DEF0B;DEF0B;010585847;01058056;no;Friedrichsholm;Friedrichsholm;413;7130000;3;;
DEF0B;DEF0B;010585847;01058070;no;Hamdorf;Hamdorf;1275;30590000;3;;
DEF0B;DEF0B;010585847;01058078;no;Hohn;Hohn;2394;31940000;3;;
DEF0B;DEF0B;010585847;01058089;no;Königshügel;Königshügel;159;6260000;3;;
DEF0B;DEF0B;010585847;01058097;no;Lohe-Föhrden;Lohe-Föhrden;493;16030000;3;;
DEF0B;DEF0B;010585847;01058129;no;Prinzenmoor;Prinzenmoor;192;5600000;3;;
DEF0B;DEF0B;010585847;01058154;no;Sophienhamm;Sophienhamm;344;5910000;3;;
DEF0B;DEF0B;010585853;01058031;no;Brinjahe;Brinjahe;123;4660000;3;;
DEF0B;DEF0B;010585853;01058048;no;Embühren;Embühren;234;7450000;3;;
DEF0B;DEF0B;010585853;01058068;no;Haale;Haale;528;13030000;3;;
DEF0B;DEF0B;010585853;01058071;no;Hamweddel;Hamweddel;478;9670000;3;;
DEF0B;DEF0B;010585853;01058075;no;Hörsten;Hörsten;53;8820000;3;;
DEF0B;DEF0B;010585853;01058086;no;Jevenstedt;Jevenstedt;3264;45550000;3;;
DEF0B;DEF0B;010585853;01058101;no;Luhnstedt;Luhnstedt;415;15340000;3;;
DEF0B;DEF0B;010585853;01058148;no;Schülp b. Rendsburg;Schülp b. Rendsburg;1123;10710000;2;;
DEF0B;DEF0B;010585853;01058155;no;Stafstedt;Stafstedt;341;11830000;3;;
DEF0B;DEF0B;010585853;01058172;no;Westerrönfeld;Westerrönfeld;4933;7780000;2;;
DEF0B;DEF0B;010585859;01058018;no;Blumenthal;Blumenthal;688;7800000;3;;
DEF0B;DEF0B;010585859;01058105;no;Mielkendorf;Mielkendorf;1372;7780000;2;;
DEF0B;DEF0B;010585859;01058107;no;Molfsee;Molfsee;4794;7170000;2;;
DEF0B;DEF0B;010585859;01058138;no;Rodenbek;Rodenbek;491;7090000;3;;
DEF0B;DEF0B;010585859;01058139;no;Rumohr;Rumohr;800;8600000;3;;
DEF0B;DEF0B;010585859;01058141;no;Schierensee;Schierensee;388;9180000;3;;
DEF0B;DEF0B;010585864;01058011;no;Bargstedt;Bargstedt;708;25320000;3;;
DEF0B;DEF0B;010585864;01058021;no;Bokel;Bokel;644;15270000;3;;
DEF0B;DEF0B;010585864;01058023;no;Borgdorf-Seedorf;Borgdorf-Seedorf;408;6630000;3;;
DEF0B;DEF0B;010585864;01058027;no;Brammer;Brammer;398;13660000;3;;
DEF0B;DEF0B;010585864;01058038;no;Dätgen;Dätgen;538;10610000;3;;
DEF0B;DEF0B;010585864;01058045;no;Eisendorf;Eisendorf;292;5490000;3;;
DEF0B;DEF0B;010585864;01058046;no;Ellerdorf;Ellerdorf;503;10200000;3;;
DEF0B;DEF0B;010585864;01058049;no;Emkendorf;Emkendorf;1405;38930000;3;;
DEF0B;DEF0B;010585864;01058059;no;Gnutz;Gnutz;1188;22930000;3;;
DEF0B;DEF0B;010585864;01058065;no;Groß Vollstedt;Groß Vollstedt;948;9020000;3;;
DEF0B;DEF0B;010585864;01058091;no;Krogaspe;Krogaspe;429;11820000;3;;
DEF0B;DEF0B;010585864;01058094;no;Langwedel;Langwedel;1499;24220000;3;;
DEF0B;DEF0B;010585864;01058117;no;Nortorf, Stadt;Nortorf, Stadt;6606;12770000;2;;
DEF0B;DEF0B;010585864;01058120;no;Oldenhütten;Oldenhütten;153;4330000;3;;
DEF0B;DEF0B;010585864;01058147;no;Schülp b. Nortorf;Schülp b. Nortorf;780;9860000;2;;
DEF0B;DEF0B;010585864;01058163;no;Timmaspe;Timmaspe;1083;15360000;3;;
DEF0B;DEF0B;010585864;01058168;no;Warder;Warder;620;8710000;3;;
DEF0B;DEF0B;010585888;01058026;no;Bovenau;Bovenau;1103;26200000;3;;
DEF0B;DEF0B;010585888;01058073;no;Haßmoor;Haßmoor;267;10280000;3;;
DEF0B;DEF0B;010585888;01058122;no;Ostenfeld (Rendsburg);Ostenfeld (Rendsburg);545;7270000;3;;
DEF0B;DEF0B;010585888;01058124;no;Osterrönfeld;Osterrönfeld;5093;17890000;2;;
DEF0B;DEF0B;010585888;01058132;no;Rade b. Rendsburg;Rade b. Rendsburg;216;6520000;3;;
DEF0B;DEF0B;010585888;01058140;no;Schacht-Audorf;Schacht-Audorf;4521;6520000;2;;
DEF0B;DEF0B;010585888;01058146;no;Schülldorf;Schülldorf;704;12990000;3;;
DEF0B;DEF0B;010585889;01058016;no;Bissee;Bissee;176;9270000;3;;
DEF0B;DEF0B;010585889;01058022;no;Bordesholm;Bordesholm;7426;10160000;2;;
DEF0B;DEF0B;010585889;01058033;no;Brügge;Brügge;995;7860000;3;;
DEF0B;DEF0B;010585889;01058063;no;Grevenkrug;Grevenkrug;219;4160000;3;;
DEF0B;DEF0B;010585889;01058064;no;Groß Buchwald;Groß Buchwald;354;8950000;3;;
DEF0B;DEF0B;010585889;01058076;no;Hoffeld;Hoffeld;154;6620000;3;;
DEF0B;DEF0B;010585889;01058098;no;Loop;Loop;181;8340000;3;;
DEF0B;DEF0B;010585889;01058108;no;Mühbrook;Mühbrook;539;5300000;3;;
DEF0B;DEF0B;010585889;01058109;no;Negenharrie;Negenharrie;349;12430000;3;;
DEF0B;DEF0B;010585889;01058133;no;Reesdorf;Reesdorf;146;3070000;3;;
DEF0B;DEF0B;010585889;01058143;no;Schmalstede;Schmalstede;263;4810000;3;;
DEF0B;DEF0B;010585889;01058144;no;Schönbek;Schönbek;199;6110000;3;;
DEF0B;DEF0B;010585889;01058153;no;Sören;Sören;185;6510000;3;;
DEF0B;DEF0B;010585889;01058170;no;Wattenbek;Wattenbek;2902;6050000;2;;
DEF0B;DEF0B;010585890;01058008;no;Ascheffel;Ascheffel;1011;10390000;3;;
DEF0B;DEF0B;010585890;01058024;no;Borgstedt;Borgstedt;1404;9150000;2;;
DEF0B;DEF0B;010585890;01058030;no;Brekendorf;Brekendorf;968;20470000;3;;
DEF0B;DEF0B;010585890;01058035;no;Bünsdorf;Bünsdorf;624;13240000;3;;
DEF0B;DEF0B;010585890;01058039;no;Damendorf;Damendorf;429;7480000;3;;
DEF0B;DEF0B;010585890;01058066;no;Groß Wittensee;Groß Wittensee;1174;23600000;3;;
DEF0B;DEF0B;010585890;01058069;no;Haby;Haby;518;5790000;3;;
DEF0B;DEF0B;010585890;01058080;no;Holtsee;Holtsee;1239;21710000;3;;
DEF0B;DEF0B;010585890;01058081;no;Holzbunge;Holzbunge;339;5190000;3;;
DEF0B;DEF0B;010585890;01058083;no;Hütten;Hütten;195;6910000;3;;
DEF0B;DEF0B;010585890;01058088;no;Klein Wittensee;Klein Wittensee;202;4300000;3;;
DEF0B;DEF0B;010585890;01058111;no;Neu Duvenstedt;Neu Duvenstedt;109;5710000;3;;
DEF0B;DEF0B;010585890;01058123;no;Osterby;Osterby;930;9840000;3;;
DEF0B;DEF0B;010585890;01058127;no;Owschlag;Owschlag;3608;39320000;3;;
DEF0B;DEF0B;010585890;01058152;no;Sehestedt;Sehestedt;848;15250000;3;;
DEF0B;DEF0B;010585890;01058175;no;Ahlefeld-Bistensee;Ahlefeld-Bistensee;508;10040000;3;;
DEF0B;DEF0B;010585893;01058004;no;Altenhof;Altenhof;303;12130000;3;;
DEF0B;DEF0B;010585893;01058012;no;Barkelsby;Barkelsby;1470;17870000;2;;
DEF0B;DEF0B;010585893;01058032;no;Brodersby;Brodersby;689;9790000;3;;
DEF0B;DEF0B;010585893;01058040;no;Damp;Damp;1426;13810000;3;;
DEF0B;DEF0B;010585893;01058042;no;Dörphof;Dörphof;695;15020000;3;;
DEF0B;DEF0B;010585893;01058052;no;Fleckeby;Fleckeby;2095;12310000;3;;
DEF0B;DEF0B;010585893;01058057;no;Gammelby;Gammelby;521;8300000;3;;
DEF0B;DEF0B;010585893;01058067;no;Güby;Güby;714;11890000;3;;
DEF0B;DEF0B;010585893;01058082;no;Holzdorf;Holzdorf;860;17350000;3;;
DEF0B;DEF0B;010585893;01058084;no;Hummelfeld;Hummelfeld;292;7980000;3;;
DEF0B;DEF0B;010585893;01058087;no;Karby;Karby;591;2090000;2;;
DEF0B;DEF0B;010585893;01058090;no;Kosel;Kosel;1408;30000000;3;;
DEF0B;DEF0B;010585893;01058099;no;Loose;Loose;751;13110000;3;;
DEF0B;DEF0B;010585893;01058102;no;Goosefeld;Goosefeld;734;9810000;3;;
DEF0B;DEF0B;010585893;01058137;no;Rieseby;Rieseby;2667;38850000;3;;
DEF0B;DEF0B;010585893;01058162;no;Thumby;Thumby;474;27390000;3;;
DEF0B;DEF0B;010585893;01058166;no;Waabs;Waabs;1402;33270000;3;;
DEF0B;DEF0B;010585893;01058173;no;Windeby;Windeby;1034;14770000;3;;
DEF0B;DEF0B;010585893;01058174;no;Winnemark;Winnemark;511;9580000;3;;
DEF0B;DEF0B;010585895;01058007;no;Arpsdorf;Arpsdorf;270;12100000;3;;
DEF0B;DEF0B;010585895;01058009;no;Aukrug;Aukrug;3764;49910000;3;;
DEF0B;DEF0B;010585895;01058013;no;Beldorf;Beldorf;278;11960000;3;;
DEF0B;DEF0B;010585895;01058014;no;Bendorf;Bendorf;454;20470000;3;;
DEF0B;DEF0B;010585895;01058015;no;Beringstedt;Beringstedt;740;14290000;3;;
DEF0B;DEF0B;010585895;01058025;no;Bornholt;Bornholt;172;10940000;3;;
DEF0B;DEF0B;010585895;01058044;no;Ehndorf;Ehndorf;646;14680000;3;;
DEF0B;DEF0B;010585895;01058061;no;Gokels;Gokels;580;10640000;3;;
DEF0B;DEF0B;010585895;01058062;no;Grauel;Grauel;259;5730000;3;;
DEF0B;DEF0B;010585895;01058072;no;Hanerau-Hademarschen;Hanerau-Hademarschen;2990;14630000;3;;
DEF0B;DEF0B;010585895;01058074;no;Heinkenborstel;Heinkenborstel;139;7550000;3;;
DEF0B;DEF0B;010585895;01058077;no;Hohenwestedt;Hohenwestedt;5077;18180000;3;;
DEF0B;DEF0B;010585895;01058085;no;Jahrsdorf;Jahrsdorf;241;8770000;3;;
DEF0B;DEF0B;010585895;01058100;no;Lütjenwestedt;Lütjenwestedt;574;22320000;3;;
DEF0B;DEF0B;010585895;01058103;no;Meezen;Meezen;360;8760000;3;;
DEF0B;DEF0B;010585895;01058106;no;Mörel;Mörel;244;8690000;3;;
DEF0B;DEF0B;010585895;01058113;no;Nienborstel;Nienborstel;594;16370000;3;;
DEF0B;DEF0B;010585895;01058115;no;Nindorf;Nindorf;628;14040000;3;;
DEF0B;DEF0B;010585895;01058119;no;Oldenbüttel;Oldenbüttel;280;7970000;3;;
DEF0B;DEF0B;010585895;01058125;no;Osterstedt;Osterstedt;637;10950000;3;;
DEF0B;DEF0B;010585895;01058128;no;Padenstedt;Padenstedt;1582;14600000;3;;
DEF0B;DEF0B;010585895;01058131;no;Rade b. Hohenwestedt;Rade b. Hohenwestedt;88;3210000;3;;
DEF0B;DEF0B;010585895;01058134;no;Remmels;Remmels;432;9490000;3;;
DEF0B;DEF0B;010585895;01058151;no;Seefeld;Seefeld;370;6770000;3;;
DEF0B;DEF0B;010585895;01058156;no;Steenfeld;Steenfeld;376;11480000;3;;
DEF0B;DEF0B;010585895;01058158;no;Tackesdorf;Tackesdorf;75;7650000;3;;
DEF0B;DEF0B;010585895;01058159;no;Tappendorf;Tappendorf;338;6690000;3;;
DEF0B;DEF0B;010585895;01058161;no;Thaden;Thaden;260;11980000;3;;
DEF0B;DEF0B;010585895;01058164;no;Todenbüttel;Todenbüttel;1012;11780000;3;;
DEF0B;DEF0B;010585895;01058167;no;Wapelfeld;Wapelfeld;319;8110000;3;;
