NUTS_3;LAU1_NAT_CODE;LAU2_NAT_CODE;CHANGE;NAME_1;NAME_2_LAT;POP;AREA;
DE11D;081365004;08136082;no;Westhausen;Westhausen;5884;38460000;
DE11D;081365003;08136084;no;Wört;Wört;1390;18170000;
DE11D;081365002;08136087;no;Riesbürg;Riesbürg;2260;17960000;
DE11D;081365001;08136088;no;Aalen, Stadt;Aalen, Stadt;66196;146630000;
DE11D;081365003;08136089;no;Rainau;Rainau;3362;25450000;
DE121;n.a.;08211000;no;Baden-Baden, Stadt;Baden-Baden, Stadt;54494;140210000;
DE122;n.a.;08212000;no;Karlsruhe, Stadt;Karlsruhe, Stadt;291959;173460000;
DE123;082155002;08215007;no;Bretten, Stadt;Bretten, Stadt;28439;71110000;
DE123;082155003;08215009;no;Bruchsal, Stadt;Bruchsal, Stadt;43184;93010000;
DE123;n.a.;08215017;no;Ettlingen, Stadt;Ettlingen, Stadt;38614;56740000;
DE123;082155003;08215021;no;Forst;Forst;7686;11470000;
DE123;082155002;08215025;no;Gondelsheim;Gondelsheim;3323;14860000;
DE123;082155003;08215029;no;Hambrücken;Hambrücken;5437;10970000;
DE123;082155001;08215039;no;Kronau;Kronau;5574;10910000;
DE123;082155005;08215040;no;Kürnbach;Kürnbach;2314;12670000;
DE123;n.a.;08215046;no;Malsch;Malsch;14518;51240000;
DE123;n.a.;08215047;no;Marxzell;Marxzell;5388;34920000;
DE123;082155005;08215059;no;Oberderdingen;Oberderdingen;10427;33570000;
DE123;n.a.;08215064;no;Östringen, Stadt;Östringen, Stadt;12844;53230000;
DE123;082155006;08215066;no;Philippsburg, Stadt;Philippsburg, Stadt;12406;50560000;
DE123;082155007;08215082;no;Sulzfeld;Sulzfeld;4632;18760000;
DE123;n.a.;08215084;no;Ubstadt-Weiher;Ubstadt-Weiher;12850;36500000;
DE123;n.a.;08215089;no;Walzbachtal;Walzbachtal;9033;36720000;
DE123;n.a.;08215090;no;Weingarten (Baden);Weingarten (Baden);9846;29400000;
DE123;082155007;08215094;no;Zaisenhausen;Zaisenhausen;1704;10110000;
DE123;n.a.;08215096;no;Karlsbad;Karlsbad;15789;38020000;
DE123;n.a.;08215097;no;Kraichtal, Stadt;Kraichtal, Stadt;14883;80560000;
DE123;082155004;08215099;no;Graben-Neudorf;Graben-Neudorf;11621;28800000;
DE123;082155001;08215100;no;Bad Schönborn;Bad Schönborn;12483;24110000;
DE123;082150101;08215101;no;Pfinztal;Pfinztal;17868;31050000;
DE123;082150102;08215102;no;Eggenstein-Leopoldshafen;Eggenstein-Leopoldshafen;15636;26090000;
DE123;082155003;08215103;no;Karlsdorf-Neuthard;Karlsdorf-Neuthard;9864;14010000;
DE123;082150105;08215105;no;Linkenheim-Hochstetten;Linkenheim-Hochstetten;11954;23600000;
DE123;082150106;08215106;no;Waghäusel, Stadt;Waghäusel, Stadt;20588;42840000;
DE123;082155006;08215107;no;Oberhausen-Rheinhausen;Oberhausen-Rheinhausen;9584;18950000;
DE123;082150108;08215108;no;Rheinstetten, Stadt;Rheinstetten, Stadt;20573;32290000;
DE123;082150109;08215109;no;Stutensee, Stadt;Stutensee, Stadt;23580;45680000;
DE123;082150110;08215110;no;Waldbronn;Waldbronn;12402;11350000;
DE123;082155004;08215111;no;Dettenheim;Dettenheim;6562;30890000;
DE124;082165003;08216002;no;Au am Rhein;Au am Rhein;3383;13290000;
DE124;082165003;08216005;no;Bietigheim;Bietigheim;6025;13900000;
DE124;082165001;08216006;no;Bischweier;Bischweier;3147;4590000;
DE124;082165002;08216007;no;Bühl, Stadt;Bühl, Stadt;29479;73200000;
DE124;n.a.;08216008;no;Bühlertal;Bühlertal;8011;17680000;
DE124;082165003;08216009;no;Durmersheim;Durmersheim;12158;26150000;
DE124;082165003;08216012;no;Elchesheim-Illingen;Elchesheim-Illingen;3283;10140000;
DE124;n.a.;08216013;no;Forbach;Forbach;5351;131820000;
DE124;n.a.;08216015;no;Gaggenau, Stadt;Gaggenau, Stadt;29081;65050000;
DE124;082165004;08216017;no;Gernsbach, Stadt;Gernsbach, Stadt;14398;82090000;
DE124;082165007;08216022;no;Hügelsheim;Hügelsheim;4858;14910000;
DE124;082165005;08216023;no;Iffezheim;Iffezheim;4919;19920000;
DE124;082165001;08216024;no;Kuppenheim, Stadt;Kuppenheim, Stadt;7736;18080000;
DE124;082165006;08216028;no;Lichtenau, Stadt;Lichtenau, Stadt;5027;27630000;
DE124;082165004;08216029;no;Loffenau;Loffenau;2582;17070000;
DE124;082165005;08216033;no;Muggensturm;Muggensturm;6178;11560000;
DE124;082165005;08216039;no;Ötigheim;Ötigheim;4452;10970000;
DE124;082165002;08216041;no;Ottersweier;Ottersweier;6148;29220000;
DE124;082165005;08216043;no;Rastatt, Stadt;Rastatt, Stadt;47413;59020000;
DE124;082165007;08216049;no;Sinzheim;Sinzheim;11225;28500000;
DE124;082165005;08216052;no;Steinmauern;Steinmauern;2886;12400000;
DE124;082165004;08216059;no;Weisenbach;Weisenbach;2555;9070000;
DE124;082165006;08216063;no;Rheinmünster;Rheinmünster;6617;42500000;
DE125;n.a.;08221000;no;Heidelberg, Stadt;Heidelberg, Stadt;146466;108830000;
DE126;n.a.;08222000;no;Mannheim, Universitätsstadt;Mannheim, Universitätsstadt;311969;144960000;
DE127;082255009;08225001;no;Adelsheim, Stadt;Adelsheim, Stadt;5323;43840000;
DE127;082255003;08225002;no;Aglasterhausen;Aglasterhausen;4930;22850000;
DE127;082255008;08225009;no;Billigheim;Billigheim;5802;48970000;
DE127;082255006;08225010;no;Binau;Binau;1399;4830000;
DE127;n.a.;08225014;no;Buchen (Odenwald), Stadt;Buchen (Odenwald), Stadt;18337;138990000;
DE127;082255004;08225024;no;Fahrenbach;Fahrenbach;2797;16420000;
DE127;082255001;08225032;no;Hardheim;Hardheim;7272;87020000;
DE127;082255002;08225033;no;Haßmersheim;Haßmersheim;4918;19150000;
DE127;082255001;08225039;no;Höpfingen;Höpfingen;3205;30470000;
DE127;082255002;08225042;no;Hüffenhardt;Hüffenhardt;2093;17620000;
DE127;082255004;08225052;no;Limbach;Limbach;4532;43610000;
DE127;082255005;08225058;no;Mosbach, Stadt;Mosbach, Stadt;24585;62230000;
DE127;n.a.;08225060;no;Mudau;Mudau;4986;107550000;
DE127;082255006;08225064;no;Neckargerach;Neckargerach;2357;15310000;
DE127;082255005;08225067;no;Neckarzimmern;Neckarzimmern;1500;8180000;
DE127;082255003;08225068;no;Neunkirchen;Neunkirchen;1809;15950000;
DE127;082255005;08225074;no;Obrigheim;Obrigheim;5215;24270000;
DE127;082255007;08225075;no;Osterburken, Stadt;Osterburken, Stadt;6490;47320000;
DE127;082255007;08225082;no;Rosenberg;Rosenberg;2183;40970000;
DE127;082255009;08225091;no;Seckach;Seckach;4346;27850000;
DE127;082255001;08225109;no;Walldürn, Stadt;Walldürn, Stadt;11724;105880000;
DE127;082255006;08225113;no;Zwingenberg;Zwingenberg;692;4700000;
DE127;082255007;08225114;no;Ravenstein, Stadt;Ravenstein, Stadt;3002;55970000;
DE127;082255008;08225115;no;Schefflenz;Schefflenz;4180;36970000;
DE127;082255003;08225116;no;Schwarzach;Schwarzach;3201;8370000;
DE127;082255005;08225117;no;Elztal;Elztal;6044;46630000;
DE127;082255006;08225118;no;Waldbrunn;Waldbrunn;4860;44320000;
DE128;082265004;08226003;no;Altlußheim;Altlußheim;5233;15960000;
DE128;082265005;08226006;no;Bammental;Bammental;6481;12160000;
DE128;n.a.;08226009;no;Brühl;Brühl;14213;10190000;
DE128;082265010;08226010;no;Dielheim;Dielheim;8958;22670000;
DE128;n.a.;08226012;no;Dossenheim;Dossenheim;12333;14160000;
DE128;082265001;08226013;no;Eberbach, Stadt;Eberbach, Stadt;15058;81170000;
DE128;082265009;08226017;no;Epfenbach;Epfenbach;2514;12970000;
DE128;n.a.;08226018;no;Eppelheim, Stadt;Eppelheim, Stadt;14706;5700000;
DE128;082265002;08226020;no;Eschelbronn;Eschelbronn;2516;8240000;
DE128;082265005;08226022;no;Gaiberg;Gaiberg;2539;4150000;
DE128;082265007;08226027;no;Heddesbach;Heddesbach;478;8210000;
DE128;n.a.;08226028;no;Heddesheim;Heddesheim;11597;14710000;
DE128;082265007;08226029;no;Heiligkreuzsteinach;Heiligkreuzsteinach;3014;19610000;
DE128;082265003;08226031;no;Hemsbach, Stadt;Hemsbach, Stadt;12210;12860000;
DE128;082265004;08226032;no;Hockenheim, Stadt;Hockenheim, Stadt;21108;34840000;
DE128;n.a.;08226036;no;Ilvesheim;Ilvesheim;8311;5890000;
DE128;n.a.;08226037;no;Ketsch;Ketsch;12747;16520000;
DE128;n.a.;08226038;no;Ladenburg, Stadt;Ladenburg, Stadt;11523;19000000;
DE128;082265003;08226040;no;Laudenbach;Laudenbach;6026;10290000;
DE128;n.a.;08226041;no;Leimen, Stadt;Leimen, Stadt;27145;20640000;
DE128;082265006;08226046;no;Malsch;Malsch;3438;6770000;
DE128;082265002;08226048;no;Mauer;Mauer;3944;6300000;
DE128;082265002;08226049;no;Meckesheim;Meckesheim;5282;16330000;
DE128;082265006;08226054;no;Mühlhausen;Mühlhausen;8238;15310000;
DE128;082265009;08226055;no;Neckarbischofsheim, Stadt;Neckarbischofsheim, Stadt;3846;26410000;
DE128;082265005;08226056;no;Neckargemünd, Stadt;Neckargemünd, Stadt;13943;26150000;
DE128;082265009;08226058;no;Neidenstein;Neidenstein;1809;6480000;
DE128;082265004;08226059;no;Neulußheim;Neulußheim;6606;3380000;
DE128;n.a.;08226060;no;Nußloch;Nußloch;10703;13590000;
DE128;n.a.;08226062;no;Oftersheim;Oftersheim;11068;12780000;
DE128;n.a.;08226063;no;Plankstadt;Plankstadt;9542;8390000;
DE128;082265006;08226065;no;Rauenberg, Stadt;Rauenberg, Stadt;7905;11120000;
DE128;082265009;08226066;no;Reichartshausen;Reichartshausen;2017;10000000;
DE128;082265004;08226068;no;Reilingen;Reilingen;7142;16350000;
DE128;n.a.;08226076;no;Sandhausen;Sandhausen;14433;14550000;
DE128;082265007;08226080;no;Schönau, Stadt;Schönau, Stadt;4550;22490000;
DE128;082265001;08226081;no;Schönbrunn;Schönbrunn;2939;34480000;
DE128;n.a.;08226082;no;Schriesheim, Stadt;Schriesheim, Stadt;14907;31620000;
DE128;n.a.;08226084;no;Schwetzingen, Stadt;Schwetzingen, Stadt;21834;21630000;
DE128;082265008;08226085;no;Sinsheim, Stadt;Sinsheim, Stadt;35566;127010000;
DE128;082265002;08226086;no;Spechbach;Spechbach;1737;8520000;
DE128;082265009;08226091;no;Waibstadt, Stadt;Waibstadt, Stadt;5697;25570000;
DE128;n.a.;08226095;no;Walldorf, Stadt;Walldorf, Stadt;14708;19910000;
DE128;n.a.;08226096;no;Weinheim, Stadt;Weinheim, Stadt;43627;58110000;
DE128;082265005;08226097;no;Wiesenbach;Wiesenbach;3100;11130000;
DE128;082265010;08226098;no;Wiesloch, Stadt;Wiesloch, Stadt;25952;30260000;
DE128;082265007;08226099;no;Wilhelmsfeld;Wilhelmsfeld;3223;4750000;
DE128;082265008;08226101;no;Zuzenhausen;Zuzenhausen;2151;11640000;
DE128;082265008;08226102;no;Angelbachtal;Angelbachtal;4993;17920000;
DE128;082260103;08226103;no;St. Leon-Rot;St. Leon-Rot;12752;25560000;
DE128;082265002;08226104;no;Lobbach;Lobbach;2400;14910000;
DE128;082260105;08226105;no;Edingen-Neckarhausen;Edingen-Neckarhausen;14293;12040000;
DE128;082265009;08226106;no;Helmstadt-Bargen;Helmstadt-Bargen;3732;27950000;
DE128;082260107;08226107;no;Hirschberg an der Bergstraße;Hirschberg an der Bergstraße;9494;12350000;
DE129;n.a.;08231000;no;Pforzheim, Stadt;Pforzheim, Stadt;119788;98010000;
DE12A;082355001;08235006;no;Altensteig, Stadt;Altensteig, Stadt;11016;53220000;
DE12A;082355002;08235007;no;Althengstett;Althengstett;7976;19160000;
DE12A;082355004;08235008;no;Bad Liebenzell, Stadt;Bad Liebenzell, Stadt;9374;33800000;
DE12A;082355003;08235018;no;Dobel;Dobel;2261;18430000;
DE12A;082355007;08235020;no;Ebhausen;Ebhausen;4757;24560000;
DE12A;082355001;08235022;no;Egenhausen;Egenhausen;1927;10010000;
DE12A;082355008;08235025;no;Enzklösterle;Enzklösterle;1204;20200000;
DE12A;082355002;08235029;no;Gechingen;Gechingen;3827;14680000;
DE12A;082355007;08235032;no;Haiterbach, Stadt;Haiterbach, Stadt;5669;28920000;
DE12A;082355003;08235033;no;Bad Herrenalb, Stadt;Bad Herrenalb, Stadt;7389;33030000;
DE12A;082355008;08235035;no;Höfen an der Enz;Höfen an der Enz;1646;9080000;
DE12A;082355007;08235046;no;Nagold, Stadt;Nagold, Stadt;22605;63090000;
DE12A;082355005;08235047;no;Neubulach, Stadt;Neubulach, Stadt;5554;24690000;
DE12A;082355005;08235050;no;Neuweiler;Neuweiler;3126;51300000;
DE12A;082355006;08235055;no;Oberreichenbach;Oberreichenbach;2823;35990000;
DE12A;082355002;08235057;no;Ostelsheim;Ostelsheim;2436;9230000;
DE12A;082355007;08235060;no;Rohrdorf;Rohrdorf;1933;3930000;
DE12A;n.a.;08235065;no;Schömberg;Schömberg;8530;37220000;
DE12A;082355001;08235066;no;Simmersfeld;Simmersfeld;2166;44180000;
DE12A;082355002;08235067;no;Simmozheim;Simmozheim;2829;9500000;
DE12A;082355004;08235073;no;Unterreichenbach;Unterreichenbach;2256;6300000;
DE12A;082355008;08235079;no;Bad Wildbad, Stadt;Bad Wildbad, Stadt;10544;105260000;
DE12A;n.a.;08235080;no;Wildberg, Stadt;Wildberg, Stadt;9941;56680000;
DE12A;082355005;08235084;no;Bad Teinach-Zavelstein, Stadt;Bad Teinach-Zavelstein, Stadt;2991;25180000;
DE12A;082355006;08235085;no;Calw, Stadt;Calw, Stadt;23275;59880000;
DE12B;n.a.;08236004;no;Birkenfeld;Birkenfeld;10515;19040000;
DE12B;082365002;08236011;no;Eisingen;Eisingen;4480;8040000;
DE12B;082365005;08236013;no;Engelsbrand;Engelsbrand;4266;15190000;
DE12B;082365001;08236019;no;Friolzheim;Friolzheim;3629;8540000;
DE12B;082365001;08236025;no;Heimsheim, Stadt;Heimsheim, Stadt;5458;14300000;
DE12B;n.a.;08236028;no;Illingen;Illingen;7174;29360000;
DE12B;n.a.;08236030;no;Ispringen;Ispringen;5963;8210000;
DE12B;082365006;08236031;no;Kieselbronn;Kieselbronn;3006;8630000;
DE12B;n.a.;08236033;no;Knittlingen, Stadt;Knittlingen, Stadt;7604;26330000;
DE12B;082365003;08236038;no;Maulbronn, Stadt;Maulbronn, Stadt;6624;25440000;
DE12B;082365001;08236039;no;Mönsheim;Mönsheim;2680;16780000;
DE12B;082365004;08236040;no;Mühlacker, Stadt;Mühlacker, Stadt;25512;54320000;
DE12B;082365005;08236043;no;Neuenbürg, Stadt;Neuenbürg, Stadt;7582;28170000;
DE12B;082365007;08236044;no;Neuhausen;Neuhausen;5385;29760000;
DE12B;n.a.;08236046;no;Niefern-Öschelbronn;Niefern-Öschelbronn;11918;22020000;
DE12B;082365004;08236050;no;Ötisheim;Ötisheim;4831;14260000;
DE12B;082365003;08236061;no;Sternenfels;Sternenfels;2808;17310000;
DE12B;082365007;08236062;no;Tiefenbronn;Tiefenbronn;5336;14790000;
DE12B;082365001;08236065;no;Wiernsheim;Wiernsheim;6502;24620000;
DE12B;082365001;08236067;no;Wimsheim;Wimsheim;2677;8060000;
DE12B;082365001;08236068;no;Wurmberg;Wurmberg;2984;7350000;
DE12B;n.a.;08236070;no;Keltern;Keltern;9042;29830000;
DE12B;n.a.;08236071;no;Remchingen;Remchingen;11799;24060000;
DE12B;n.a.;08236072;no;Straubenhardt;Straubenhardt;10762;33080000;
DE12B;082365006;08236073;no;Neulingen;Neulingen;6629;23190000;
DE12B;082365002;08236074;no;Kämpfelbach;Kämpfelbach;6185;13640000;
DE12B;082365006;08236075;no;Ölbronn-Dürrn;Ölbronn-Dürrn;3441;15640000;
DE12B;082365002;08236076;no;Königsbach-Stein;Königsbach-Stein;9762;33720000;
DE12C;n.a.;08237002;no;Alpirsbach, Stadt;Alpirsbach, Stadt;6616;64550000;
DE12C;n.a.;08237004;no;Baiersbronn;Baiersbronn;15730;189690000;
DE12C;082375001;08237019;no;Dornstetten, Stadt;Dornstetten, Stadt;8026;24210000;
DE12C;082375003;08237024;no;Empfingen;Empfingen;4161;18290000;
DE12C;082375003;08237027;no;Eutingen im Gäu;Eutingen im Gäu;5424;32820000;
DE12C;082375002;08237028;no;Freudenstadt, Stadt;Freudenstadt, Stadt;23697;87580000;
DE12C;082375001;08237030;no;Glatten;Glatten;2319;15520000;
DE12C;082375005;08237032;no;Grömbach;Grömbach;690;12180000;
DE12C;082375003;08237040;no;Horb am Neckar, Stadt;Horb am Neckar, Stadt;25721;119840000;
DE12C;n.a.;08237045;no;Loßburg;Loßburg;7722;79260000;
DE12C;082375005;08237054;no;Pfalzgrafenweiler;Pfalzgrafenweiler;7257;44720000;
DE12C;082375001;08237061;no;Schopfloch;Schopfloch;2628;17040000;
DE12C;082375005;08237072;no;Wörnersberg;Wörnersberg;254;3480000;
DE12C;082375002;08237073;no;Seewald;Seewald;2338;58500000;
DE12C;082375001;08237074;no;Waldachtal;Waldachtal;5830;29870000;
DE12C;082375002;08237075;no;Bad Rippoldsau-Schapbach;Bad Rippoldsau-Schapbach;2224;73140000;
DE131;n.a.;08311000;no;Freiburg im Breisgau, Stadt;Freiburg im Breisgau, Stadt;221924;153060000;
DE132;083155007;08315003;no;Au;Au;1464;3990000;
DE132;083155012;08315004;no;Auggen;Auggen;2477;14150000;
DE132;083155001;08315006;no;Bad Krozingen, Stadt;Bad Krozingen, Stadt;16728;35650000;
DE132;083155012;08315007;no;Badenweiler;Badenweiler;3909;13020000;
DE132;083155006;08315008;no;Ballrechten-Dottingen;Ballrechten-Dottingen;2228;6620000;
DE132;083155009;08315013;no;Bötzingen;Bötzingen;5302;12990000;
DE132;083155004;08315014;no;Bollschweil;Bollschweil;2252;16420000;
DE132;083155002;08315015;no;Breisach am Rhein, Stadt;Breisach am Rhein, Stadt;14364;54610000;
DE132;083155008;08315016;no;Breitnau;Breitnau;1948;39900000;
DE132;083155003;08315020;no;Buchenbach;Buchenbach;3192;38990000;
DE132;083155012;08315022;no;Buggingen;Buggingen;3936;15320000;
DE132;083155014;08315028;no;Ebringen;Ebringen;2746;8180000;
DE132;083155009;08315030;no;Eichstetten am Kaiserstuhl;Eichstetten am Kaiserstuhl;3288;12310000;
DE132;083155017;08315031;no;Eisenbach (Hochschwarzwald);Eisenbach (Hochschwarzwald);2173;28780000;
DE132;083155006;08315033;no;Eschbach;Eschbach;2375;10030000;
DE132;083155015;08315037;no;Feldberg (Schwarzwald);Feldberg (Schwarzwald);1854;24970000;
DE132;083155010;08315039;no;Friedenweiler;Friedenweiler;1986;27080000;
DE132;083155013;08315041;no;Glottertal;Glottertal;3038;30760000;
DE132;083155009;08315043;no;Gottenheim;Gottenheim;2580;8740000;
DE132;083155005;08315047;no;Gundelfingen;Gundelfingen;11591;14280000;
DE132;083155001;08315048;no;Hartheim;Hartheim;4639;26050000;
DE132;083155006;08315050;no;Heitersheim, Stadt;Heitersheim, Stadt;6067;11710000;
DE132;083155005;08315051;no;Heuweiler;Heuweiler;1068;4030000;
DE132;083155008;08315052;no;Hinterzarten;Hinterzarten;2619;33370000;
DE132;083155007;08315056;no;Horben;Horben;1091;8750000;
DE132;083155002;08315059;no;Ihringen;Ihringen;5884;23000000;
DE132;083155003;08315064;no;Kirchzarten;Kirchzarten;9691;21140000;
DE132;n.a.;08315068;no;Lenzkirch;Lenzkirch;5074;57900000;
DE132;083155010;08315070;no;Löffingen, Stadt;Löffingen, Stadt;7745;88030000;
DE132;083155002;08315072;no;Merdingen;Merdingen;2583;14390000;
DE132;083155007;08315073;no;Merzhausen;Merzhausen;4804;2760000;
DE132;083155012;08315074;no;Müllheim, Stadt;Müllheim, Stadt;18321;57920000;
DE132;n.a.;08315076;no;Neuenburg am Rhein, Stadt;Neuenburg am Rhein, Stadt;11948;44120000;
DE132;083155003;08315084;no;Oberried;Oberried;2823;66320000;
DE132;083155014;08315089;no;Pfaffenweiler;Pfaffenweiler;2529;3610000;
DE132;083155013;08315094;no;St. Märgen;St. Märgen;1905;33320000;
DE132;083155013;08315095;no;St. Peter;St. Peter;2536;35930000;
DE132;083155014;08315098;no;Schallstadt;Schallstadt;6041;19560000;
DE132;083155015;08315102;no;Schluchsee;Schluchsee;2546;69440000;
DE132;083155007;08315107;no;Sölden;Sölden;1167;3800000;
DE132;083155016;08315108;no;Staufen im Breisgau, Stadt;Staufen im Breisgau, Stadt;7627;23260000;
DE132;083155003;08315109;no;Stegen;Stegen;4327;26320000;
DE132;083155012;08315111;no;Sulzburg, Stadt;Sulzburg, Stadt;2735;22730000;
DE132;083155017;08315113;no;Titisee-Neustadt, Stadt;Titisee-Neustadt, Stadt;11762;89660000;
DE132;083155011;08315115;no;Umkirch;Umkirch;5220;8720000;
DE132;083155007;08315125;no;Wittnau;Wittnau;1436;5040000;
DE132;083155016;08315130;no;Münstertal/Schwarzwald;Münstertal/Schwarzwald;5156;67730000;
DE132;083155004;08315131;no;Ehrenkirchen;Ehrenkirchen;7221;37800000;
DE132;083155011;08315132;no;March;March;8752;17780000;
DE132;083150133;08315133;no;Vogtsburg im Kaiserstuhl, Stadt;Vogtsburg im Kaiserstuhl, Stadt;5670;37360000;
DE133;083165005;08316002;no;Bahlingen am Kaiserstuhl;Bahlingen am Kaiserstuhl;3923;12660000;
DE133;083165002;08316003;no;Biederbach;Biederbach;1752;31360000;
DE133;083165001;08316009;no;Denzlingen;Denzlingen;13520;16950000;
DE133;083165002;08316010;no;Elzach, Stadt;Elzach, Stadt;7002;75280000;
DE133;083165003;08316011;no;Emmendingen, Stadt;Emmendingen, Stadt;26697;33790000;
DE133;083165005;08316012;no;Endingen am Kaiserstuhl, Stadt;Endingen am Kaiserstuhl, Stadt;9091;26710000;
DE133;083165005;08316013;no;Forchheim;Forchheim;1226;10780000;
DE133;083165006;08316014;no;Gutach im Breisgau;Gutach im Breisgau;4480;24770000;
DE133;083165004;08316017;no;Herbolzheim, Stadt;Herbolzheim, Stadt;9939;35470000;
DE133;083165004;08316020;no;Kenzingen, Stadt;Kenzingen, Stadt;9196;36930000;
DE133;083165003;08316024;no;Malterdingen;Malterdingen;3015;11140000;
DE133;083165001;08316036;no;Reute;Reute;3054;4790000;
DE133;083165005;08316037;no;Riegel am Kaiserstuhl;Riegel am Kaiserstuhl;3642;18340000;
DE133;083165005;08316038;no;Sasbach am Kaiserstuhl;Sasbach am Kaiserstuhl;3407;20770000;
DE133;083165003;08316039;no;Sexau;Sexau;3250;16300000;
DE133;083165006;08316042;no;Simonswald;Simonswald;3015;74310000;
DE133;083165003;08316043;no;Teningen;Teningen;11713;40270000;
DE133;083165001;08316045;no;Vörstetten;Vörstetten;2953;7890000;
DE133;083165004;08316049;no;Weisweil;Weisweil;2113;19090000;
DE133;083165005;08316051;no;Wyhl am Kaiserstuhl;Wyhl am Kaiserstuhl;3605;16950000;
DE133;083165004;08316053;no;Rheinhausen;Rheinhausen;3431;22000000;
DE133;083165003;08316054;no;Freiamt;Freiamt;4219;52920000;
